Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,n_clusters,error
FingerMovements,FCM,Turn Vote,14,0.535714286,0.536734694,0.535714286,0.532467532,14,
FingerMovements,FCM,Majority Vote,14,0.55952381,0.55982906,0.55952381,0.55896126,14,
FingerMovements,FCM,Min Move,14,0.571428571,0.5875,0.571428571,0.550802139,14,
FingerMovements,FCM,Turn Vote,16,0.476190476,0.475694444,0.476190476,0.473504274,16,
FingerMovements,FCM,Majority Vote,16,0.488095238,0.488034188,0.488095238,0.487441464,16,
FingerMovements,FCM,Min Move,16,0.44047619,0.234177215,0.44047619,0.305785124,16,
FingerMovements,FCM,Turn Vote,18,0.464285714,0.463265306,0.464285714,0.460539461,18,
FingerMovements,FCM,Majority Vote,18,0.464285714,0.463265306,0.464285714,0.460539461,18,
FingerMovements,FCM,Min Move,18,0.5,0.25,0.5,0.333333333,18,
FingerMovements,FCM,Turn Vote,20,0.452380952,0.452272727,0.452380952,0.452070335,20,
FingerMovements,FCM,Majority Vote,20,0.452380952,0.452380952,0.452380952,0.452380952,20,
FingerMovements,FCM,Min Move,20,0.5,0.25,0.5,0.333333333,20,
FingerMovements,KNN,Majority Vote,0,0.535714286,0.535734543,0.535714286,0.535648476,3,
FingerMovements,KNN,Majority Vote,0,0.595238095,0.616666667,0.595238095,0.575757576,4,
FingerMovements,KNN,Majority Vote,0,0.523809524,0.523809524,0.523809524,0.523809524,5,
FingerMovements,KNN,Majority Vote,0,0.488095238,0.487522282,0.488095238,0.482150538,6,
FingerMovements,KNN,Majority Vote,0,0.5,0.5,0.5,0.498863636,7,
FingerMovements,KNN,Majority Vote,0,0.5,0.5,0.5,0.492811961,8,
FingerMovements,KNN,Majority Vote,0,0.523809524,0.52402746,0.523809524,0.522727273,9,
FingerMovements,KNN,Majority Vote,0,0.511904762,0.512477718,0.511904762,0.506236559,10,
FingerMovements,KNN,Majority Vote,0,0.523809524,0.523863636,0.523809524,0.523539421,11,
FingerMovements,KNN,Majority Vote,0,0.511904762,0.512244898,0.511904762,0.508491508,12,
FingerMovements,KNN,Majority Vote,0,0.535714286,0.535897436,0.535714286,0.535121328,13,
FingerMovements,KNN,Majority Vote,0,0.511904762,0.512244898,0.511904762,0.508491508,14,
FingerMovements,KNN,Majority Vote,0,0.535714286,0.535734543,0.535714286,0.535648476,15,
FingerMovements,Local DISSFCM,Turn Vote,19,0.55952381,0.56122449,0.55952381,0.556443556,2,0.01
FingerMovements,Local DISSFCM,Majority Vote,19,0.571428571,0.572916667,0.571428571,0.569230769,2,0.01
FingerMovements,Local DISSFCM,Min Move,3,0.571428571,0.615808824,0.571428571,0.526018809,2,0.01
FingerMovements,Local DISSFCM,Turn Vote,27,0.5,0.5,0.5,0.447021944,2,0.1
FingerMovements,Local DISSFCM,Majority Vote,23,0.488095238,0.487755102,0.488095238,0.484515485,2,0.1
FingerMovements,Local DISSFCM,Min Move,3,0.55952381,0.655555556,0.55952381,0.479135244,2,0.1
FingerMovements,Local DISSFCM,Turn Vote,16,0.5,0.5,0.5,0.455555556,2,1
FingerMovements,Local DISSFCM,Majority Vote,16,0.511904762,0.517004049,0.511904762,0.472345641,2,1
FingerMovements,Local DISSFCM,Min Move,16,0.55952381,0.61375948,0.55952381,0.499919549,2,1
FingerMovements,Local DISSFCM,Turn Vote,22,0.535714286,0.535734543,0.535714286,0.535648476,2,10
FingerMovements,Local DISSFCM,Majority Vote,22,0.535714286,0.535734543,0.535714286,0.535648476,2,10
FingerMovements,Local DISSFCM,Min Move,4,0.535714286,0.616883117,0.535714286,0.43817527,2,10
FingerMovements,Local DISSFCM,Turn Vote,21,0.595238095,0.616666667,0.595238095,0.575757576,4,0.01
FingerMovements,Local DISSFCM,Majority Vote,21,0.607142857,0.628135593,0.607142857,0.590365007,4,0.01
FingerMovements,Local DISSFCM,Min Move,11,0.607142857,0.608683151,0.607142857,0.605745982,4,0.01
FingerMovements,Local DISSFCM,Turn Vote,23,0.523809524,0.526785714,0.523809524,0.510204082,4,0.1
FingerMovements,Local DISSFCM,Majority Vote,23,0.523809524,0.529166667,0.523809524,0.500891266,4,0.1
FingerMovements,Local DISSFCM,Min Move,4,0.595238095,0.603703704,0.595238095,0.586805556,4,0.1
FingerMovements,Local DISSFCM,Turn Vote,21,0.619047619,0.619318182,0.619047619,0.618831537,4,1
FingerMovements,Local DISSFCM,Majority Vote,21,0.619047619,0.619318182,0.619047619,0.618831537,4,1
FingerMovements,Local DISSFCM,Min Move,21,0.535714286,0.578455791,0.535714286,0.462510254,4,1
FingerMovements,Local DISSFCM,Turn Vote,20,0.571428571,0.571590909,0.571428571,0.571185479,4,10
FingerMovements,Local DISSFCM,Majority Vote,20,0.55952381,0.55982906,0.55952381,0.55896126,4,10
FingerMovements,Local DISSFCM,Min Move,17,0.535714286,0.616883117,0.535714286,0.43817527,4,10
FingerMovements,Local DISSFCM,Turn Vote,35,0.547619048,0.550480769,0.547619048,0.541115584,6,0.01
FingerMovements,Local DISSFCM,Majority Vote,29,0.55952381,0.562388592,0.55952381,0.554408602,6,0.01
FingerMovements,Local DISSFCM,Min Move,11,0.571428571,0.571590909,0.571428571,0.571185479,6,0.01
FingerMovements,Local DISSFCM,Turn Vote,19,0.511904762,0.513645224,0.511904762,0.495827844,6,0.1
FingerMovements,Local DISSFCM,Majority Vote,21,0.511904762,0.512477718,0.511904762,0.506236559,6,0.1
FingerMovements,Local DISSFCM,Min Move,6,0.535714286,0.535734543,0.535714286,0.535648476,6,0.1
FingerMovements,Local DISSFCM,Turn Vote,29,0.523809524,0.525240385,0.523809524,0.516963772,6,1
FingerMovements,Local DISSFCM,Majority Vote,29,0.547619048,0.549411765,0.547619048,0.543478261,6,1
FingerMovements,Local DISSFCM,Min Move,12,0.55952381,0.61375948,0.55952381,0.499919549,6,1
FingerMovements,Local DISSFCM,Turn Vote,19,0.523809524,0.529166667,0.523809524,0.500891266,6,10
FingerMovements,Local DISSFCM,Majority Vote,19,0.535714286,0.544903778,0.535714286,0.510679612,6,10
FingerMovements,Local DISSFCM,Min Move,11,0.535714286,0.616883117,0.535714286,0.43817527,6,10
FingerMovements,Local IFCM,Turn Vote,2,0.595238095,0.598823529,0.595238095,0.591533181,2,
FingerMovements,Local IFCM,Majority Vote,2,0.583333333,0.585714286,0.583333333,0.58041958,2,
FingerMovements,Local IFCM,Min Move,2,0.595238095,0.597222222,0.595238095,0.593162393,2,
FingerMovements,Local IFCM,Turn Vote,4,0.55952381,0.560379528,0.55952381,0.557957616,4,
FingerMovements,Local IFCM,Majority Vote,4,0.547619048,0.550480769,0.547619048,0.541115584,4,
FingerMovements,Local IFCM,Min Move,4,0.571428571,0.5984375,0.571428571,0.539866099,4,
FingerMovements,Local IFCM,Turn Vote,6,0.595238095,0.59610984,0.595238095,0.594318182,6,
FingerMovements,Local IFCM,Majority Vote,6,0.595238095,0.595454545,0.595238095,0.595008508,6,
FingerMovements,Local IFCM,Min Move,6,0.583333333,0.642028986,0.583333333,0.535324798,6,
FingerMovements,Local IFCM,Turn Vote,8,0.547619048,0.547727273,0.547619048,0.54736245,8,
FingerMovements,Local IFCM,Majority Vote,8,0.55952381,0.559557572,0.55952381,0.559461375,8,
FingerMovements,Local IFCM,Min Move,8,0.583333333,0.772727273,0.583333333,0.495798319,8,
FingerMovements,Local IFCM,Turn Vote,10,0.523809524,0.524705882,0.523809524,0.519450801,10,
FingerMovements,Local IFCM,Majority Vote,10,0.511904762,0.512075906,0.511904762,0.51016925,10,
FingerMovements,Local IFCM,Min Move,10,0.571428571,0.5875,0.571428571,0.550802139,10,
FingerMovements,Local IFCM,Turn Vote,12,0.571428571,0.57208238,0.571428571,0.570454545,12,
FingerMovements,Local IFCM,Majority Vote,12,0.571428571,0.571590909,0.571428571,0.571185479,12,
FingerMovements,Local IFCM,Min Move,12,0.583333333,0.611111111,0.583333333,0.555555556,12,
FingerMovements,Local IFCM,Turn Vote,14,0.464285714,0.461655508,0.464285714,0.454938717,14,
FingerMovements,Local IFCM,Majority Vote,14,0.464285714,0.461655508,0.464285714,0.454938717,14,
FingerMovements,Local IFCM,Min Move,14,0.583333333,0.683063512,0.583333333,0.517637408,14,
FingerMovements,Local IFCM,Turn Vote,16,0.642857143,0.684750733,0.642857143,0.621394231,16,
FingerMovements,Local IFCM,Majority Vote,16,0.642857143,0.684750733,0.642857143,0.621394231,16,
FingerMovements,Local IFCM,Min Move,16,0.583333333,0.604775481,0.583333333,0.560866318,16,
FingerMovements,Local IFCM,Turn Vote,18,0.571428571,0.577777778,0.571428571,0.5625,18,
FingerMovements,Local IFCM,Majority Vote,18,0.571428571,0.577777778,0.571428571,0.5625,18,
FingerMovements,Local IFCM,Min Move,18,0.547619048,0.679487179,0.547619048,0.445833333,18,
FingerMovements,Local IFCM,Turn Vote,20,0.523809524,0.529166667,0.523809524,0.500891266,20,
FingerMovements,Local IFCM,Majority Vote,20,0.535714286,0.542711864,0.535714286,0.515885917,20,
FingerMovements,Local IFCM,Min Move,20,0.571428571,0.615808824,0.571428571,0.526018809,20,
FingerMovements,FCM,Turn Vote,2,0.523809524,0.525240385,0.523809524,0.516963772,2,
FingerMovements,FCM,Majority Vote,2,0.523809524,0.525925926,0.523809524,0.513888889,2,
FingerMovements,FCM,Min Move,2,0.535714286,0.537433155,0.535714286,0.530322581,2,
FingerMovements,FCM,Turn Vote,4,0.488095238,0.479710145,0.488095238,0.429113324,4,
FingerMovements,FCM,Majority Vote,4,0.5,0.5,0.5,0.4375,4,
FingerMovements,FCM,Min Move,4,0.523809524,0.529166667,0.523809524,0.500891266,4,
FingerMovements,FCM,Turn Vote,6,0.5,0.5,0.5,0.498863636,6,
FingerMovements,FCM,Majority Vote,6,0.488095238,0.487924094,0.488095238,0.486275068,6,
FingerMovements,FCM,Min Move,6,0.476190476,0.464646465,0.476190476,0.42962963,6,
FingerMovements,FCM,Turn Vote,8,0.511904762,0.518437226,0.511904762,0.464468978,8,
FingerMovements,FCM,Majority Vote,8,0.511904762,0.518437226,0.511904762,0.464468978,8,
FingerMovements,FCM,Min Move,8,0.535714286,0.542711864,0.535714286,0.515885917,8,
FingerMovements,FCM,Turn Vote,10,0.547619048,0.54805492,0.547619048,0.546590909,10,
FingerMovements,FCM,Majority Vote,10,0.523809524,0.523863636,0.523809524,0.523539421,10,
FingerMovements,FCM,Min Move,10,0.523809524,0.527851459,0.523809524,0.505882353,10,
FingerMovements,FCM,Turn Vote,12,0.55952381,0.55982906,0.55952381,0.55896126,12,
FingerMovements,FCM,Majority Vote,12,0.535714286,0.536227717,0.535714286,0.534063433,12,
FingerMovements,FCM,Min Move,12,0.535714286,0.538344492,0.535714286,0.527613554,12,
FingerMovements,FCM,Turn Vote,14,0.571428571,0.571590909,0.571428571,0.571185479,14,
FingerMovements,FCM,Majority Vote,14,0.571428571,0.57208238,0.571428571,0.570454545,14,
FingerMovements,FCM,Min Move,14,0.535714286,0.542711864,0.535714286,0.515885917,14,
FingerMovements,FCM,Turn Vote,16,0.488095238,0.485762712,0.488095238,0.46623319,16,
FingerMovements,FCM,Majority Vote,16,0.488095238,0.485032074,0.488095238,0.460492905,16,
FingerMovements,FCM,Min Move,16,0.5,0.5,0.5,0.447021944,16,
FingerMovements,FCM,Turn Vote,18,0.488095238,0.487755102,0.488095238,0.484515485,18,
FingerMovements,FCM,Majority Vote,18,0.5,0.5,0.5,0.497435897,18,
FingerMovements,FCM,Min Move,18,0.511904762,0.520289855,0.511904762,0.455666193,18,
FingerMovements,FCM,Turn Vote,20,0.511904762,0.511911514,0.511904762,0.511835578,20,
FingerMovements,FCM,Majority Vote,20,0.511904762,0.511911514,0.511904762,0.511835578,20,
FingerMovements,FCM,Min Move,20,0.523809524,0.529166667,0.523809524,0.500891266,20,
FingerMovements,KNN,Majority Vote,0,0.583333333,0.583380601,0.583333333,0.583274274,3,
FingerMovements,KNN,Majority Vote,0,0.595238095,0.600961538,0.595238095,0.589419206,4,
FingerMovements,KNN,Majority Vote,0,0.55952381,0.560379528,0.55952381,0.557957616,5,
FingerMovements,KNN,Majority Vote,0,0.595238095,0.598823529,0.595238095,0.591533181,6,
FingerMovements,KNN,Majority Vote,0,0.547619048,0.54805492,0.547619048,0.546590909,7,
FingerMovements,KNN,Majority Vote,0,0.571428571,0.574117647,0.571428571,0.567505721,8,
FingerMovements,KNN,Majority Vote,0,0.583333333,0.583760684,0.583333333,0.582801192,9,
FingerMovements,KNN,Majority Vote,0,0.571428571,0.574117647,0.571428571,0.567505721,10,
FingerMovements,KNN,Majority Vote,0,0.547619048,0.547727273,0.547619048,0.54736245,11,
FingerMovements,KNN,Majority Vote,0,0.583333333,0.58453134,0.583333333,0.581851799,12,
FingerMovements,KNN,Majority Vote,0,0.55952381,0.55982906,0.55952381,0.55896126,13,
FingerMovements,KNN,Majority Vote,0,0.595238095,0.597222222,0.595238095,0.593162393,14,
FingerMovements,KNN,Majority Vote,0,0.607142857,0.60720363,0.607142857,0.607087172,15,
FingerMovements,Local DISSFCM,Turn Vote,2,0.55952381,0.56122449,0.55952381,0.556443556,2,0.01
FingerMovements,Local DISSFCM,Majority Vote,25,0.583333333,0.604775481,0.583333333,0.560866318,2,0.01
FingerMovements,Local DISSFCM,Min Move,2,0.55952381,0.56122449,0.55952381,0.556443556,2,0.01
FingerMovements,Local DISSFCM,Turn Vote,2,0.535714286,0.536227717,0.535714286,0.534063433,2,0.1
FingerMovements,Local DISSFCM,Majority Vote,24,0.547619048,0.555702918,0.547619048,0.530588235,2,0.1
FingerMovements,Local DISSFCM,Min Move,2,0.55952381,0.560379528,0.55952381,0.557957616,2,0.1
FingerMovements,Local DISSFCM,Turn Vote,2,0.547619048,0.548611111,0.547619048,0.545299145,2,1
FingerMovements,Local DISSFCM,Majority Vote,2,0.547619048,0.548611111,0.547619048,0.545299145,2,1
FingerMovements,Local DISSFCM,Min Move,2,0.583333333,0.587344029,0.583333333,0.578494624,2,1
FingerMovements,Local DISSFCM,Turn Vote,22,0.607142857,0.610204082,0.607142857,0.604395604,2,10
FingerMovements,Local DISSFCM,Majority Vote,22,0.595238095,0.597222222,0.595238095,0.593162393,2,10
FingerMovements,Local DISSFCM,Min Move,2,0.571428571,0.571590909,0.571428571,0.571185479,2,10
FingerMovements,Local DISSFCM,Turn Vote,21,0.583333333,0.58453134,0.583333333,0.581851799,4,0.01
FingerMovements,Local DISSFCM,Majority Vote,18,0.571428571,0.574117647,0.571428571,0.567505721,4,0.01
FingerMovements,Local DISSFCM,Min Move,4,0.595238095,0.595454545,0.595238095,0.595008508,4,0.01
FingerMovements,Local DISSFCM,Turn Vote,23,0.571428571,0.57208238,0.571428571,0.570454545,4,0.1
FingerMovements,Local DISSFCM,Majority Vote,24,0.571428571,0.571590909,0.571428571,0.571185479,4,0.1
FingerMovements,Local DISSFCM,Min Move,4,0.55952381,0.56122449,0.55952381,0.556443556,4,0.1
FingerMovements,Local DISSFCM,Turn Vote,4,0.55952381,0.56122449,0.55952381,0.556443556,4,1
FingerMovements,Local DISSFCM,Majority Vote,4,0.55952381,0.56122449,0.55952381,0.556443556,4,1
FingerMovements,Local DISSFCM,Min Move,4,0.571428571,0.572916667,0.571428571,0.569230769,4,1
FingerMovements,Local DISSFCM,Turn Vote,24,0.583333333,0.58453134,0.583333333,0.581851799,4,10
FingerMovements,Local DISSFCM,Majority Vote,24,0.583333333,0.58453134,0.583333333,0.581851799,4,10
FingerMovements,Local DISSFCM,Min Move,4,0.55952381,0.565830721,0.55952381,0.54871497,4,10
FingerMovements,Local DISSFCM,Turn Vote,6,0.547619048,0.548611111,0.547619048,0.545299145,6,0.01
FingerMovements,Local DISSFCM,Majority Vote,6,0.547619048,0.548611111,0.547619048,0.545299145,6,0.01
FingerMovements,Local DISSFCM,Min Move,6,0.547619048,0.548611111,0.547619048,0.545299145,6,0.01
FingerMovements,Local DISSFCM,Turn Vote,37,0.547619048,0.553571429,0.547619048,0.534693878,6,0.1
FingerMovements,Local DISSFCM,Majority Vote,37,0.547619048,0.553571429,0.547619048,0.534693878,6,0.1
FingerMovements,Local DISSFCM,Min Move,6,0.55952381,0.560379528,0.55952381,0.557957616,6,0.1
FingerMovements,Local DISSFCM,Turn Vote,24,0.55952381,0.559557572,0.55952381,0.559461375,6,1
FingerMovements,Local DISSFCM,Majority Vote,6,0.547619048,0.548611111,0.547619048,0.545299145,6,1
FingerMovements,Local DISSFCM,Min Move,6,0.55952381,0.562388592,0.55952381,0.554408602,6,1
FingerMovements,Local DISSFCM,Turn Vote,26,0.571428571,0.606060606,0.571428571,0.533333333,6,10
FingerMovements,Local DISSFCM,Majority Vote,6,0.55952381,0.56122449,0.55952381,0.556443556,6,10
FingerMovements,Local DISSFCM,Min Move,6,0.583333333,0.583380601,0.583333333,0.583274274,6,10
FingerMovements,Local IFCM,Turn Vote,2,0.571428571,0.572916667,0.571428571,0.569230769,2,
FingerMovements,Local IFCM,Majority Vote,2,0.571428571,0.572916667,0.571428571,0.569230769,2,
FingerMovements,Local IFCM,Min Move,2,0.583333333,0.585714286,0.583333333,0.58041958,2,
FingerMovements,Local IFCM,Turn Vote,4,0.535714286,0.536227717,0.535714286,0.534063433,4,
FingerMovements,Local IFCM,Majority Vote,4,0.535714286,0.536227717,0.535714286,0.534063433,4,
FingerMovements,Local IFCM,Min Move,4,0.583333333,0.583380601,0.583333333,0.583274274,4,
FingerMovements,Local IFCM,Turn Vote,6,0.547619048,0.548611111,0.547619048,0.545299145,6,
FingerMovements,Local IFCM,Majority Vote,6,0.547619048,0.548611111,0.547619048,0.545299145,6,
FingerMovements,Local IFCM,Min Move,6,0.571428571,0.574117647,0.571428571,0.567505721,6,
FingerMovements,Local IFCM,Turn Vote,8,0.535714286,0.536227717,0.535714286,0.534063433,8,
FingerMovements,Local IFCM,Majority Vote,8,0.535714286,0.536227717,0.535714286,0.534063433,8,
FingerMovements,Local IFCM,Min Move,8,0.547619048,0.555702918,0.547619048,0.530588235,8,
FingerMovements,Local IFCM,Turn Vote,10,0.55952381,0.559557572,0.55952381,0.559461375,10,
FingerMovements,Local IFCM,Majority Vote,10,0.547619048,0.547727273,0.547619048,0.54736245,10,
FingerMovements,Local IFCM,Min Move,10,0.583333333,0.58453134,0.583333333,0.581851799,10,
FingerMovements,Local IFCM,Turn Vote,12,0.547619048,0.548611111,0.547619048,0.545299145,12,
FingerMovements,Local IFCM,Majority Vote,12,0.547619048,0.548611111,0.547619048,0.545299145,12,
FingerMovements,Local IFCM,Min Move,12,0.55952381,0.560379528,0.55952381,0.557957616,12,
FingerMovements,Local IFCM,Turn Vote,14,0.583333333,0.629060579,0.583333333,0.542839372,14,
FingerMovements,Local IFCM,Majority Vote,14,0.583333333,0.629060579,0.583333333,0.542839372,14,
FingerMovements,Local IFCM,Min Move,14,0.55952381,0.563907486,0.55952381,0.5518385,14,
FingerMovements,Local IFCM,Turn Vote,16,0.55952381,0.56122449,0.55952381,0.556443556,16,
FingerMovements,Local IFCM,Majority Vote,16,0.55952381,0.56122449,0.55952381,0.556443556,16,
FingerMovements,Local IFCM,Min Move,16,0.583333333,0.611111111,0.583333333,0.555555556,16,
FingerMovements,Local IFCM,Turn Vote,18,0.619047619,0.623529412,0.619047619,0.615560641,18,
FingerMovements,Local IFCM,Majority Vote,18,0.619047619,0.623529412,0.619047619,0.615560641,18,
FingerMovements,Local IFCM,Min Move,18,0.547619048,0.548611111,0.547619048,0.545299145,18,
FingerMovements,Local IFCM,Turn Vote,20,0.630952381,0.634693878,0.630952381,0.628371628,20,
FingerMovements,Local IFCM,Majority Vote,20,0.630952381,0.637254902,0.630952381,0.626666667,20,
FingerMovements,Local IFCM,Min Move,20,0.55952381,0.563907486,0.55952381,0.5518385,20,
FingerMovements,FCM,Turn Vote,2,0.428571429,0.428571429,0.428571429,0.428571429,2,
FingerMovements,FCM,Majority Vote,2,0.428571429,0.428409091,0.428571429,0.428247306,2,
FingerMovements,FCM,Min Move,2,0.452380952,0.452380952,0.452380952,0.452380952,2,
FingerMovements,FCM,Turn Vote,4,0.476190476,0.475694444,0.476190476,0.473504274,4,
FingerMovements,FCM,Majority Vote,4,0.464285714,0.463772283,0.464285714,0.462380885,4,
FingerMovements,FCM,Min Move,4,0.44047619,0.38624052,0.44047619,0.364762671,4,
FingerMovements,FCM,Turn Vote,6,0.464285714,0.463772283,0.464285714,0.462380885,6,
FingerMovements,FCM,Majority Vote,6,0.476190476,0.475694444,0.476190476,0.473504274,6,
FingerMovements,FCM,Min Move,6,0.488095238,0.485032074,0.488095238,0.460492905,6,
FingerMovements,FCM,Turn Vote,8,0.369047619,0.362745098,0.369047619,0.36172043,8,
FingerMovements,FCM,Majority Vote,8,0.357142857,0.351764706,0.357142857,0.351258581,8,
FingerMovements,FCM,Min Move,8,0.488095238,0.485032074,0.488095238,0.460492905,8,
FingerMovements,FCM,Turn Vote,10,0.333333333,0.3125,0.333333333,0.314285714,10,
FingerMovements,FCM,Majority Vote,10,0.345238095,0.333840536,0.345238095,0.333813987,10,
FingerMovements,FCM,Min Move,10,0.488095238,0.485032074,0.488095238,0.460492905,10,
FingerMovements,FCM,Turn Vote,12,0.44047619,0.434169279,0.44047619,0.426746043,12,
FingerMovements,FCM,Majority Vote,12,0.44047619,0.436092514,0.44047619,0.430713771,12,
FingerMovements,FCM,Min Move,12,0.452380952,0.402777778,0.452380952,0.372319688,12,
FingerMovements,FCM,Turn Vote,14,0.428571429,0.422222222,0.428571429,0.416666667,14,
FingerMovements,FCM,Majority Vote,14,0.428571429,0.424278846,0.428571429,0.420356527,14,
FingerMovements,FCM,Min Move,14,0.452380952,0.444297082,0.452380952,0.431764706,14,
FingerMovements,FCM,Turn Vote,16,0.392857143,0.381504702,0.392857143,0.377958472,16,
FingerMovements,FCM,Majority Vote,16,0.380952381,0.37037037,0.380952381,0.368055556,16,
FingerMovements,FCM,Min Move,16,0.464285714,0.457288136,0.464285714,0.441406827,16,
FingerMovements,FCM,Turn Vote,18,0.44047619,0.431773879,0.44047619,0.422046552,18,
FingerMovements,FCM,Majority Vote,18,0.428571429,0.419642857,0.428571429,0.412244898,18,
FingerMovements,FCM,Min Move,18,0.511904762,0.753012048,0.511904762,0.359255814,18,
FingerMovements,FCM,Turn Vote,20,0.44047619,0.431773879,0.44047619,0.422046552,20,
FingerMovements,FCM,Majority Vote,20,0.44047619,0.431773879,0.44047619,0.422046552,20,
FingerMovements,FCM,Min Move,20,0.476190476,0.473214286,0.476190476,0.46122449,20,
FingerMovements,KNN,Majority Vote,0,0.511904762,0.511911514,0.511904762,0.511835578,3,
FingerMovements,KNN,Majority Vote,0,0.547619048,0.558333333,0.547619048,0.525846702,4,
FingerMovements,KNN,Majority Vote,0,0.44047619,0.440442428,0.44047619,0.440396882,5,
FingerMovements,KNN,Majority Vote,0,0.511904762,0.513166144,0.511904762,0.499927399,6,
FingerMovements,KNN,Majority Vote,0,0.452380952,0.452380952,0.452380952,0.452380952,7,
FingerMovements,KNN,Majority Vote,0,0.488095238,0.487218503,0.488095238,0.479163663,8,
FingerMovements,KNN,Majority Vote,0,0.476190476,0.476190476,0.476190476,0.476190476,9,
FingerMovements,KNN,Majority Vote,0,0.5,0.5,0.5,0.495423341,10,
FingerMovements,KNN,Majority Vote,0,0.488095238,0.488088486,0.488095238,0.488022679,11,
FingerMovements,KNN,Majority Vote,0,0.5,0.5,0.5,0.495423341,12,
FingerMovements,KNN,Majority Vote,0,0.476190476,0.47597254,0.476190476,0.475,13,
FingerMovements,KNN,Majority Vote,0,0.511904762,0.512244898,0.511904762,0.508491508,14,
FingerMovements,KNN,Majority Vote,0,0.535714286,0.535734543,0.535714286,0.535648476,15,
FingerMovements,Local DISSFCM,Turn Vote,16,0.547619048,0.597222222,0.547619048,0.481481481,2,0.01
FingerMovements,Local DISSFCM,Majority Vote,16,0.547619048,0.597222222,0.547619048,0.481481481,2,0.01
FingerMovements,Local DISSFCM,Min Move,8,0.535714286,0.536734694,0.535714286,0.532467532,2,0.01
FingerMovements,Local DISSFCM,Turn Vote,21,0.511904762,0.512781497,0.511904762,0.503388609,2,0.1
FingerMovements,Local DISSFCM,Majority Vote,21,0.511904762,0.512781497,0.511904762,0.503388609,2,0.1
FingerMovements,Local DISSFCM,Min Move,3,0.511904762,0.538961039,0.511904762,0.409363745,2,0.1
FingerMovements,Local DISSFCM,Turn Vote,13,0.488095238,0.486833856,0.488095238,0.475533614,2,1
FingerMovements,Local DISSFCM,Majority Vote,2,0.476190476,0.475294118,0.476190476,0.471395881,2,1
FingerMovements,Local DISSFCM,Min Move,8,0.571428571,0.571428571,0.571428571,0.571428571,2,1
FingerMovements,Local DISSFCM,Turn Vote,19,0.5,0.5,0.5,0.495423341,2,10
FingerMovements,Local DISSFCM,Majority Vote,19,0.5,0.5,0.5,0.495423341,2,10
FingerMovements,Local DISSFCM,Min Move,3,0.511904762,0.531111111,0.511904762,0.42282554,2,10
FingerMovements,Local DISSFCM,Turn Vote,25,0.571428571,0.628571429,0.571428571,0.517857143,4,0.01
FingerMovements,Local DISSFCM,Majority Vote,25,0.583333333,0.642028986,0.583333333,0.535324798,4,0.01
FingerMovements,Local DISSFCM,Min Move,4,0.511904762,0.512244898,0.511904762,0.508491508,4,0.01
FingerMovements,Local DISSFCM,Turn Vote,28,0.535714286,0.538344492,0.535714286,0.527613554,4,0.1
FingerMovements,Local DISSFCM,Majority Vote,28,0.535714286,0.539498433,0.535714286,0.524321185,4,0.1
FingerMovements,Local DISSFCM,Min Move,9,0.535714286,0.535734543,0.535714286,0.535648476,4,0.1
FingerMovements,Local DISSFCM,Turn Vote,25,0.523809524,0.525240385,0.523809524,0.516963772,4,1
FingerMovements,Local DISSFCM,Majority Vote,25,0.523809524,0.525240385,0.523809524,0.516963772,4,1
FingerMovements,Local DISSFCM,Min Move,23,0.583333333,0.604775481,0.583333333,0.560866318,4,1
FingerMovements,Local DISSFCM,Turn Vote,26,0.488095238,0.482995951,0.488095238,0.446606404,4,10
FingerMovements,Local DISSFCM,Majority Vote,26,0.488095238,0.468888889,0.488095238,0.394670689,4,10
FingerMovements,Local DISSFCM,Min Move,4,0.607142857,0.610204082,0.607142857,0.604395604,4,10
FingerMovements,Local DISSFCM,Turn Vote,21,0.488095238,0.486354776,0.488095238,0.47123408,6,0.01
FingerMovements,Local DISSFCM,Majority Vote,23,0.5,0.5,0.5,0.492811961,6,0.01
FingerMovements,Local DISSFCM,Min Move,10,0.571428571,0.574117647,0.571428571,0.567505721,6,0.01
FingerMovements,Local DISSFCM,Turn Vote,27,0.55952381,0.585020243,0.55952381,0.523824115,6,0.1
FingerMovements,Local DISSFCM,Majority Vote,27,0.55952381,0.585020243,0.55952381,0.523824115,6,0.1
FingerMovements,Local DISSFCM,Min Move,20,0.511904762,0.512477718,0.511904762,0.506236559,6,0.1
FingerMovements,Local DISSFCM,Turn Vote,29,0.5,0.5,0.5,0.5,6,1
FingerMovements,Local DISSFCM,Majority Vote,29,0.5,0.5,0.5,0.499716393,6,1
FingerMovements,Local DISSFCM,Min Move,20,0.523809524,0.58974359,0.523809524,0.416666667,6,1
FingerMovements,Local DISSFCM,Turn Vote,29,0.511904762,0.512075906,0.511904762,0.51016925,6,10
FingerMovements,Local DISSFCM,Majority Vote,29,0.5,0.5,0.5,0.499716393,6,10
FingerMovements,Local DISSFCM,Min Move,17,0.535714286,0.616883117,0.535714286,0.43817527,6,10
FingerMovements,Local IFCM,Turn Vote,2,0.595238095,0.598823529,0.595238095,0.591533181,2,
FingerMovements,Local IFCM,Majority Vote,2,0.571428571,0.572916667,0.571428571,0.569230769,2,
FingerMovements,Local IFCM,Min Move,2,0.607142857,0.612299465,0.607142857,0.602580645,2,
