Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,n_clusters
NATOPS,FCM,Turn Vote,42,0.3888888888888889,0.45363408521303256,0.3888888888888889,0.3251008188189852,42
NATOPS,FCM,Majority Vote,42,0.3888888888888889,0.4872710622710623,0.3888888888888889,0.3868532460831222,42
NATOPS,FCM,Min Move,42,0.4861111111111111,0.31666666666666665,0.4861111111111111,0.3697478991596639,42
NATOPS,FCM,Turn Vote,48,0.4027777777777778,0.46540717736369913,0.4027777777777778,0.3735958485958486,48
NATOPS,FCM,Majority Vote,48,0.4166666666666667,0.4935185185185185,0.4166666666666667,0.4068672839506173,48
NATOPS,FCM,Min Move,48,0.5,0.44729344729344733,0.5,0.4419634945950736,48
NATOPS,FCM,Turn Vote,54,0.4444444444444444,0.5087481962481963,0.4444444444444444,0.4081196581196581,54
NATOPS,FCM,Majority Vote,54,0.4722222222222222,0.5214285714285715,0.4722222222222222,0.4528873334230718,54
NATOPS,FCM,Min Move,54,0.4444444444444444,0.318452380952381,0.4444444444444444,0.35386473429951687,54
NATOPS,FCM,Turn Vote,60,0.4166666666666667,0.49550934998505336,0.4166666666666667,0.38558645693313653,60
NATOPS,FCM,Majority Vote,60,0.4166666666666667,0.48964646464646466,0.4166666666666667,0.40607416879795394,60
NATOPS,FCM,Min Move,60,0.4861111111111111,0.3611111111111111,0.4861111111111111,0.3869335173683,60
NATOPS,KNN,Majority Vote,0,0.5833333333333334,0.5765960890960891,0.5833333333333334,0.5707223372440764,3
NATOPS,KNN,Majority Vote,0,0.5694444444444444,0.5785816035816036,0.5694444444444444,0.551976487564723,4
NATOPS,KNN,Majority Vote,0,0.5555555555555556,0.5558816183816183,0.5555555555555556,0.5441360089186176,5
NATOPS,KNN,Majority Vote,0,0.5833333333333334,0.5987026862026862,0.5833333333333334,0.567055852644088,6
NATOPS,KNN,Majority Vote,0,0.5694444444444444,0.5815587920851079,0.5694444444444444,0.559638599141072,7
NATOPS,KNN,Majority Vote,0,0.5555555555555556,0.5682539682539682,0.5555555555555556,0.541146761734997,8
NATOPS,KNN,Majority Vote,0,0.5694444444444444,0.5794094794094794,0.5694444444444444,0.5571208461425852,9
NATOPS,KNN,Majority Vote,0,0.5694444444444444,0.5904401154401153,0.5694444444444444,0.5572363484767577,10
NATOPS,KNN,Majority Vote,0,0.5972222222222222,0.6202991452991453,0.5972222222222222,0.5913478992826818,11
NATOPS,KNN,Majority Vote,0,0.5694444444444444,0.584920634920635,0.5694444444444444,0.5562982768865122,12
NATOPS,KNN,Majority Vote,0,0.5694444444444444,0.579326923076923,0.5694444444444444,0.5698845598845599,13
NATOPS,KNN,Majority Vote,0,0.5833333333333334,0.5993339993339993,0.5833333333333334,0.5686949140657581,14
NATOPS,KNN,Majority Vote,0,0.6111111111111112,0.6198723303986462,0.6111111111111112,0.6012779259977903,15
NATOPS,Local DISSFCM,Turn Vote,39,0.4583333333333333,0.47312061576767467,0.4583333333333333,0.45380483601899213,6,0.01
NATOPS,Local DISSFCM,Majority Vote,39,0.5138888888888888,0.546957671957672,0.5138888888888888,0.5207554141764669,6,0.01
NATOPS,Local DISSFCM,Min Move,6,0.7083333333333334,0.7126262626262627,0.7083333333333334,0.7083394329771141,6,0.01
NATOPS,Local DISSFCM,Turn Vote,36,0.4166666666666667,0.47896825396825393,0.4166666666666667,0.40342134717134714,6,0.1
NATOPS,Local DISSFCM,Majority Vote,36,0.4722222222222222,0.5167097765781976,0.4722222222222222,0.4574116743471583,6,0.1
NATOPS,Local DISSFCM,Min Move,9,0.6944444444444444,0.7063098938098938,0.6944444444444444,0.6894290733421169,6,0.1
NATOPS,Local DISSFCM,Turn Vote,6,0.3611111111111111,0.3881644518272425,0.3611111111111111,0.3095287065875301,6,1
NATOPS,Local DISSFCM,Majority Vote,6,0.3611111111111111,0.3881644518272425,0.3611111111111111,0.3095287065875301,6,1
NATOPS,Local DISSFCM,Min Move,6,0.6944444444444444,0.7170868347338935,0.6944444444444444,0.6867888111082304,6,1
NATOPS,Local DISSFCM,Turn Vote,6,0.3611111111111111,0.29818840579710143,0.3611111111111111,0.26113505747126436,6,10
NATOPS,Local DISSFCM,Majority Vote,6,0.3611111111111111,0.29818840579710143,0.3611111111111111,0.26113505747126436,6,10
NATOPS,Local DISSFCM,Min Move,7,0.6527777777777778,0.6717948717948717,0.6527777777777778,0.6328409090909091,6,10
NATOPS,Local DISSFCM,Turn Vote,58,0.4305555555555556,0.4411177248677249,0.4305555555555556,0.41183853025958295,12,0.01
NATOPS,Local DISSFCM,Majority Vote,58,0.4305555555555556,0.44722222222222224,0.4305555555555556,0.4135472370766488,12,0.01
NATOPS,Local DISSFCM,Min Move,33,0.6666666666666666,0.6003455608718766,0.6666666666666666,0.604306269804166,12,0.01
NATOPS,Local DISSFCM,Turn Vote,46,0.4861111111111111,0.5437600644122382,0.4861111111111111,0.4642857142857143,12,0.1
NATOPS,Local DISSFCM,Majority Vote,45,0.4861111111111111,0.5085858585858586,0.4861111111111111,0.4806730077627911,12,0.1
NATOPS,Local DISSFCM,Min Move,43,0.6805555555555556,0.7016802641802642,0.6805555555555556,0.6519591358721795,12,0.1
NATOPS,Local DISSFCM,Turn Vote,27,0.4444444444444444,0.48536083226485705,0.4444444444444444,0.4490911575353226,12,1
NATOPS,Local DISSFCM,Majority Vote,27,0.4722222222222222,0.5485845295055821,0.4722222222222222,0.47525075438820186,12,1
NATOPS,Local DISSFCM,Min Move,20,0.75,0.7514115514115514,0.75,0.7474058737826853,12,1
NATOPS,Local DISSFCM,Turn Vote,12,0.3888888888888889,0.5682766845557543,0.3888888888888889,0.317948717948718,12,10
NATOPS,Local DISSFCM,Majority Vote,12,0.3888888888888889,0.5682766845557543,0.3888888888888889,0.317948717948718,12,10
NATOPS,Local DISSFCM,Min Move,12,0.6388888888888888,0.6363425925925926,0.6388888888888888,0.6011463844797178,12,10
NATOPS,Local DISSFCM,Turn Vote,50,0.4722222222222222,0.513301282051282,0.4722222222222222,0.4671320346320347,18,0.01
NATOPS,Local DISSFCM,Majority Vote,51,0.4861111111111111,0.4999048795488424,0.4861111111111111,0.4677693795191498,18,0.01
NATOPS,Local DISSFCM,Min Move,18,0.6805555555555556,0.6028138528138528,0.6805555555555556,0.6267186919360833,18,0.01
NATOPS,Local DISSFCM,Turn Vote,45,0.4722222222222222,0.48871231108073215,0.4722222222222222,0.44756843880732833,18,0.1
NATOPS,Local DISSFCM,Majority Vote,45,0.4444444444444444,0.4360281149496836,0.4444444444444444,0.39777230986396134,18,0.1
NATOPS,Local DISSFCM,Min Move,20,0.75,0.7609180035650623,0.75,0.7445136017849662,18,0.1
NATOPS,Local DISSFCM,Turn Vote,25,0.4305555555555556,0.43630050505050505,0.4305555555555556,0.42258352616408884,18,1
NATOPS,Local DISSFCM,Majority Vote,26,0.4583333333333333,0.46507936507936504,0.4583333333333333,0.44068084693084697,18,1
NATOPS,Local DISSFCM,Min Move,21,0.7083333333333334,0.7361471861471862,0.7083333333333334,0.6926909141583055,18,1
NATOPS,Local DISSFCM,Turn Vote,18,0.4444444444444444,0.472237035839977,0.4444444444444444,0.4462310164125047,18,10
NATOPS,Local DISSFCM,Majority Vote,18,0.4861111111111111,0.5399354186118892,0.4861111111111111,0.4955526526306926,18,10
NATOPS,Local DISSFCM,Min Move,18,0.75,0.7505827505827506,0.75,0.7495652173913042,18,10
NATOPS,Local IFCM,Turn Vote,6,0.4027777777777778,0.5244152046783626,0.4027777777777778,0.3378434065934066,6
NATOPS,Local IFCM,Majority Vote,6,0.3611111111111111,0.3472222222222222,0.3611111111111111,0.28255494505494505,6
NATOPS,Local IFCM,Min Move,6,0.6805555555555556,0.7148148148148149,0.6805555555555556,0.6734006734006734,6
NATOPS,Local IFCM,Turn Vote,12,0.4027777777777778,0.4680983504512916,0.4027777777777778,0.38809102774620013,12
NATOPS,Local IFCM,Majority Vote,12,0.4305555555555556,0.4802579365079366,0.4305555555555556,0.4055621892631696,12
NATOPS,Local IFCM,Min Move,12,0.7361111111111112,0.7281759906759906,0.7361111111111112,0.7262640901771337,12
NATOPS,Local IFCM,Turn Vote,18,0.375,0.28966494210396654,0.375,0.2880919827597433,18
NATOPS,Local IFCM,Majority Vote,18,0.4027777777777778,0.5088013838013838,0.4027777777777778,0.4072727272727273,18
NATOPS,Local IFCM,Min Move,18,0.7222222222222222,0.7264880952380953,0.7222222222222222,0.7172827172827173,18
NATOPS,Local IFCM,Turn Vote,24,0.5277777777777778,0.5425842131724484,0.5277777777777778,0.5106814628788936,24
NATOPS,Local IFCM,Majority Vote,24,0.5555555555555556,0.5546218487394957,0.5555555555555556,0.538197837653373,24
NATOPS,Local IFCM,Min Move,24,0.7083333333333334,0.798596733379342,0.7083333333333334,0.6648441058052043,24
NATOPS,Local IFCM,Turn Vote,30,0.4305555555555556,0.36844336219336216,0.4305555555555556,0.3858551186926472,30
NATOPS,Local IFCM,Majority Vote,30,0.4583333333333333,0.45075757575757586,0.4583333333333333,0.4242571404356301,30
NATOPS,Local IFCM,Min Move,30,0.7361111111111112,0.7537735956853604,0.7361111111111112,0.7355913709811761,30
NATOPS,Local IFCM,Turn Vote,36,0.4305555555555556,0.4378739316239317,0.4305555555555556,0.42987734487734486,36
NATOPS,Local IFCM,Majority Vote,36,0.4583333333333333,0.4586080586080587,0.4583333333333333,0.45084365926471187,36
NATOPS,Local IFCM,Min Move,36,0.75,0.756929181929182,0.75,0.7514210668558495,36
NATOPS,Local IFCM,Turn Vote,42,0.5277777777777778,0.5385251322751323,0.5277777777777778,0.5213138064015257,42
NATOPS,Local IFCM,Majority Vote,42,0.5138888888888888,0.5160087719298245,0.5138888888888888,0.4985395428943817,42
NATOPS,Local IFCM,Min Move,42,0.7361111111111112,0.7503968253968254,0.7361111111111112,0.7317907556465909,42
NATOPS,Local IFCM,Turn Vote,48,0.4444444444444444,0.49273504273504276,0.4444444444444444,0.41408382066276805,48
NATOPS,Local IFCM,Majority Vote,48,0.4583333333333333,0.5074148074148075,0.4583333333333333,0.45055044545150885,48
NATOPS,Local IFCM,Min Move,48,0.7083333333333334,0.777056277056277,0.7083333333333334,0.6808736872675492,48
NATOPS,Local IFCM,Turn Vote,54,0.4722222222222222,0.47781385281385275,0.4722222222222222,0.45175838654099526,54
NATOPS,Local IFCM,Majority Vote,54,0.4861111111111111,0.46948460895829314,0.4861111111111111,0.46283969667271374,54
NATOPS,Local IFCM,Min Move,54,0.6527777777777778,0.6516748366013071,0.6527777777777778,0.6287005306870375,54
NATOPS,Local IFCM,Turn Vote,60,0.5416666666666666,0.5309954751131222,0.5416666666666666,0.5274215184560013,60
NATOPS,Local IFCM,Majority Vote,60,0.5833333333333334,0.595517908017908,0.5833333333333334,0.5816239316239316,60
NATOPS,Local IFCM,Min Move,60,0.6388888888888888,0.6952380952380953,0.6388888888888888,0.6164502164502165,60
NATOPS,FCM,Turn Vote,6,0.3194444444444444,0.18773369813041493,0.3194444444444444,0.21922675026123298,6
NATOPS,FCM,Majority Vote,6,0.3611111111111111,0.2638888888888889,0.3611111111111111,0.2763888888888889,6
NATOPS,FCM,Min Move,6,0.375,0.29260935143288086,0.375,0.27356025934401224,6
NATOPS,FCM,Turn Vote,12,0.2916666666666667,0.1405064078636307,0.2916666666666667,0.17233663406435412,12
NATOPS,FCM,Majority Vote,12,0.25,0.13660413660413662,0.25,0.15061368837112543,12
NATOPS,FCM,Min Move,12,0.4305555555555556,0.3459595959595959,0.4305555555555556,0.3281329923273657,12
NATOPS,FCM,Turn Vote,18,0.2638888888888889,0.31493669728963847,0.2638888888888889,0.20186663832487978,18
NATOPS,FCM,Majority Vote,18,0.2638888888888889,0.34787851037851036,0.2638888888888889,0.2193038987156634,18
NATOPS,FCM,Min Move,18,0.4444444444444444,0.38640232974910393,0.4444444444444444,0.38112688345246487,18
NATOPS,FCM,Turn Vote,24,0.3333333333333333,0.43734402852049914,0.3333333333333333,0.3196875588179936,24
NATOPS,FCM,Majority Vote,24,0.2638888888888889,0.422261583445794,0.2638888888888889,0.24971509971509975,24
NATOPS,FCM,Min Move,24,0.4027777777777778,0.23753561253561256,0.4027777777777778,0.287008547008547,24
NATOPS,FCM,Turn Vote,30,0.4027777777777778,0.4434704184704185,0.4027777777777778,0.3971294342575808,30
NATOPS,FCM,Majority Vote,30,0.3194444444444444,0.4672987181759111,0.3194444444444444,0.301441438228832,30
NATOPS,FCM,Min Move,30,0.4444444444444444,0.39080459770114945,0.4444444444444444,0.3662087155630915,30
NATOPS,FCM,Turn Vote,36,0.375,0.4333513708513708,0.375,0.35767755760953784,36
NATOPS,FCM,Majority Vote,36,0.2916666666666667,0.4166666666666667,0.2916666666666667,0.2508398464280817,36
NATOPS,FCM,Min Move,36,0.4166666666666667,0.5400793650793652,0.4166666666666667,0.41759807768579704,36
NATOPS,FCM,Turn Vote,42,0.3055555555555556,0.3753064911601497,0.3055555555555556,0.2606792137576646,42
NATOPS,FCM,Majority Vote,42,0.2361111111111111,0.21956521739130436,0.2361111111111111,0.18254553650091176,42
NATOPS,FCM,Min Move,42,0.4305555555555556,0.4305274971941639,0.4305555555555556,0.40370144206461345,42
NATOPS,FCM,Turn Vote,48,0.3888888888888889,0.46916083916083917,0.3888888888888889,0.3990050920485703,48
NATOPS,FCM,Majority Vote,48,0.3055555555555556,0.4507275132275132,0.3055555555555556,0.29420024420024415,48
NATOPS,FCM,Min Move,48,0.5555555555555556,0.47483974358974357,0.5555555555555556,0.49270904534062426,48
NATOPS,FCM,Turn Vote,54,0.3055555555555556,0.39479733229733227,0.3055555555555556,0.2713291113546868,54
NATOPS,FCM,Majority Vote,54,0.2777777777777778,0.380952380952381,0.2777777777777778,0.2331646423751687,54
NATOPS,FCM,Min Move,54,0.5,0.4388888888888889,0.5,0.44751034069022133,54
NATOPS,FCM,Turn Vote,60,0.3472222222222222,0.38814888814888815,0.3472222222222222,0.3319521024784183,60
NATOPS,FCM,Majority Vote,60,0.3888888888888889,0.4937637034411228,0.3888888888888889,0.3991138051847966,60
NATOPS,FCM,Min Move,60,0.4027777777777778,0.4076510721247563,0.4027777777777778,0.3865890083632019,60
NATOPS,KNN,Majority Vote,0,0.5416666666666666,0.5304741554741556,0.5416666666666666,0.5336147186147185,3
NATOPS,KNN,Majority Vote,0,0.5694444444444444,0.5817700817700817,0.5694444444444444,0.5606961476526693,4
NATOPS,KNN,Majority Vote,0,0.5416666666666666,0.5436507936507936,0.5416666666666666,0.541898922333705,5
NATOPS,KNN,Majority Vote,0,0.5555555555555556,0.5682373182373183,0.5555555555555556,0.5520111873887618,6
NATOPS,KNN,Majority Vote,0,0.5138888888888888,0.514052614052614,0.5138888888888888,0.5124678220330394,7
NATOPS,KNN,Majority Vote,0,0.5138888888888888,0.5249125874125874,0.5138888888888888,0.5147144160187638,8
NATOPS,KNN,Majority Vote,0,0.5138888888888888,0.5219178969178969,0.5138888888888888,0.515024154589372,9
NATOPS,KNN,Majority Vote,0,0.5277777777777778,0.5366987179487179,0.5277777777777778,0.5286147186147185,10
NATOPS,KNN,Majority Vote,0,0.5138888888888888,0.5377588098176334,0.5138888888888888,0.5197451274362819,11
NATOPS,KNN,Majority Vote,0,0.5277777777777778,0.5581550802139037,0.5277777777777778,0.5361158581548386,12
NATOPS,KNN,Majority Vote,0,0.5416666666666666,0.5833333333333334,0.5416666666666666,0.5562345866693693,13
NATOPS,KNN,Majority Vote,0,0.5,0.5429577732209311,0.5,0.511651821231433,14
NATOPS,KNN,Majority Vote,0,0.5277777777777778,0.5742459295090874,0.5277777777777778,0.5394218556719479,15
NATOPS,Local DISSFCM,Turn Vote,48,0.4305555555555556,0.44024170274170277,0.4305555555555556,0.42463937029154414,6,0.01
NATOPS,Local DISSFCM,Majority Vote,48,0.4166666666666667,0.4719169719169719,0.4166666666666667,0.4149683974245377,6,0.01
NATOPS,Local DISSFCM,Min Move,48,0.75,0.7677875243664717,0.75,0.7391196128339654,6,0.01
NATOPS,Local DISSFCM,Turn Vote,33,0.4305555555555556,0.45952380952380956,0.4305555555555556,0.4149785626501313,6,0.1
NATOPS,Local DISSFCM,Majority Vote,33,0.4305555555555556,0.427020202020202,0.4305555555555556,0.41814339042599913,6,0.1
NATOPS,Local DISSFCM,Min Move,31,0.6944444444444444,0.6925213675213675,0.6944444444444444,0.6571577115694761,6,0.1
NATOPS,Local DISSFCM,Turn Vote,14,0.4444444444444444,0.2824561403508772,0.4444444444444444,0.3393613554903877,6,1
NATOPS,Local DISSFCM,Majority Vote,14,0.4166666666666667,0.25982456140350874,0.4166666666666667,0.3156733922862955,6,1
NATOPS,Local DISSFCM,Min Move,11,0.7083333333333334,0.8039519739519738,0.7083333333333334,0.6717600117600118,6,1
NATOPS,Local DISSFCM,Turn Vote,6,0.3333333333333333,0.35648148148148145,0.3333333333333333,0.2515873015873016,6,10
NATOPS,Local DISSFCM,Majority Vote,6,0.3333333333333333,0.35648148148148145,0.3333333333333333,0.2515873015873016,6,10
NATOPS,Local DISSFCM,Min Move,6,0.6805555555555556,0.6969810146280735,0.6805555555555556,0.6702189774331336,6,10
NATOPS,Local DISSFCM,Turn Vote,49,0.4861111111111111,0.5460395269218798,0.4861111111111111,0.46678950979153816,12,0.01
NATOPS,Local DISSFCM,Majority Vote,43,0.4444444444444444,0.582331206804891,0.4444444444444444,0.42586275415868685,12,0.01
NATOPS,Local DISSFCM,Min Move,46,0.6944444444444444,0.7159076217899748,0.6944444444444444,0.684867385311869,12,0.01
NATOPS,Local DISSFCM,Turn Vote,33,0.4722222222222222,0.42730880230880236,0.4722222222222222,0.44261595892030675,12,0.1
NATOPS,Local DISSFCM,Majority Vote,33,0.4583333333333333,0.3990716885453728,0.4583333333333333,0.42227070455214444,12,0.1
NATOPS,Local DISSFCM,Min Move,39,0.6805555555555556,0.6066239316239317,0.6805555555555556,0.5968055555555556,12,0.1
NATOPS,Local DISSFCM,Turn Vote,25,0.4444444444444444,0.44434001670843776,0.4444444444444444,0.423663478098962,12,1
NATOPS,Local DISSFCM,Majority Vote,25,0.4583333333333333,0.4392794403663969,0.4583333333333333,0.4321694170832682,12,1
NATOPS,Local DISSFCM,Min Move,24,0.6805555555555556,0.5991075917546507,0.6805555555555556,0.6129054916985951,12,1
NATOPS,Local DISSFCM,Turn Vote,12,0.4583333333333333,0.48020557029177724,0.4583333333333333,0.4253622668579627,12,10
NATOPS,Local DISSFCM,Majority Vote,12,0.4305555555555556,0.4876399126399127,0.4305555555555556,0.3973498819817782,12,10
NATOPS,Local DISSFCM,Min Move,12,0.75,0.7412171162171162,0.75,0.7368006973956631,12,10
NATOPS,Local DISSFCM,Turn Vote,55,0.5,0.5256283068783069,0.5,0.4904344193817879,18,0.01
NATOPS,Local DISSFCM,Majority Vote,55,0.4583333333333333,0.4491798642533937,0.4583333333333333,0.4332560968193152,18,0.01
NATOPS,Local DISSFCM,Min Move,22,0.6944444444444444,0.6209329885800474,0.6944444444444444,0.6331932279474298,18,0.01
NATOPS,Local DISSFCM,Turn Vote,44,0.5277777777777778,0.5596988795518207,0.5277777777777778,0.5253971856405933,18,0.1
NATOPS,Local DISSFCM,Majority Vote,44,0.5277777777777778,0.558943833943834,0.5277777777777778,0.4994811742360762,18,0.1
NATOPS,Local DISSFCM,Min Move,20,0.7222222222222222,0.7195998445998445,0.7222222222222222,0.7201207729468598,18,0.1
NATOPS,Local DISSFCM,Turn Vote,25,0.4861111111111111,0.5729468599033817,0.4861111111111111,0.4718162012279659,18,1
NATOPS,Local DISSFCM,Majority Vote,25,0.4722222222222222,0.6153952327865372,0.4722222222222222,0.44890899949723484,18,1
NATOPS,Local DISSFCM,Min Move,23,0.6944444444444444,0.6102434602434603,0.6944444444444444,0.633966720343532,18,1
NATOPS,Local DISSFCM,Turn Vote,18,0.4722222222222222,0.4861952861952862,0.4722222222222222,0.47417410823207923,18,10
NATOPS,Local DISSFCM,Majority Vote,18,0.4444444444444444,0.4502978502978503,0.4444444444444444,0.44171459243923006,18,10
NATOPS,Local DISSFCM,Min Move,18,0.7361111111111112,0.7358567358567358,0.7361111111111112,0.7326495726495726,18,10
NATOPS,Local IFCM,Turn Vote,6,0.375,0.47874396135265695,0.375,0.3534455927965056,6
NATOPS,Local IFCM,Majority Vote,6,0.2916666666666667,0.288216011042098,0.2916666666666667,0.23393137832793004,6
NATOPS,Local IFCM,Min Move,6,0.6388888888888888,0.6522419573890161,0.6388888888888888,0.6357762843519965,6
NATOPS,Local IFCM,Turn Vote,12,0.4027777777777778,0.46642246642246643,0.4027777777777778,0.38506645401382245,12
NATOPS,Local IFCM,Majority Vote,12,0.4027777777777778,0.46642246642246643,0.4027777777777778,0.38506645401382245,12
NATOPS,Local IFCM,Min Move,12,0.7083333333333334,0.7091269841269843,0.7083333333333334,0.6925111925111925,12
NATOPS,Local IFCM,Turn Vote,18,0.4861111111111111,0.47932228446934333,0.4861111111111111,0.4662374326621151,18
NATOPS,Local IFCM,Majority Vote,18,0.4861111111111111,0.46841931216931215,0.4861111111111111,0.4546308266896502,18
NATOPS,Local IFCM,Min Move,18,0.7083333333333334,0.7208041958041959,0.7083333333333334,0.6930379562892351,18
NATOPS,Local IFCM,Turn Vote,24,0.3888888888888889,0.4021658896658897,0.3888888888888889,0.38958717610891525,24
NATOPS,Local IFCM,Majority Vote,24,0.4027777777777778,0.3997714703597056,0.4027777777777778,0.3973838621814634,24
NATOPS,Local IFCM,Min Move,24,0.6805555555555556,0.6144179894179893,0.6805555555555556,0.6221395881006866,24
NATOPS,Local IFCM,Turn Vote,30,0.4027777777777778,0.4253663003663004,0.4027777777777778,0.406331443085829,30
NATOPS,Local IFCM,Majority Vote,30,0.4305555555555556,0.43062030562030557,0.4305555555555556,0.4281914730465455,30
NATOPS,Local IFCM,Min Move,30,0.7361111111111112,0.7403568653568654,0.7361111111111112,0.7366350798959495,30
NATOPS,Local IFCM,Turn Vote,36,0.5277777777777778,0.5792628667628668,0.5277777777777778,0.5399572882410412,36
NATOPS,Local IFCM,Majority Vote,36,0.5138888888888888,0.5258595571095571,0.5138888888888888,0.5154658385093168,36
NATOPS,Local IFCM,Min Move,36,0.7222222222222222,0.7855921855921856,0.7222222222222222,0.6833091787439614,36
NATOPS,Local IFCM,Turn Vote,42,0.4722222222222222,0.4719611528822055,0.4722222222222222,0.455136600807229,42
NATOPS,Local IFCM,Majority Vote,42,0.3888888888888889,0.37054473304473307,0.3888888888888889,0.37475683200320875,42
NATOPS,Local IFCM,Min Move,42,0.7083333333333334,0.7094017094017094,0.7083333333333334,0.6732951731417205,42
NATOPS,Local IFCM,Turn Vote,48,0.4166666666666667,0.37275641025641026,0.4166666666666667,0.38740740740740737,48
NATOPS,Local IFCM,Majority Vote,48,0.4166666666666667,0.36772486772486773,0.4166666666666667,0.38565323565323567,48
NATOPS,Local IFCM,Min Move,48,0.7222222222222222,0.7317728567728569,0.7222222222222222,0.7127455716586152,48
NATOPS,Local IFCM,Turn Vote,54,0.4722222222222222,0.47255037847143117,0.4722222222222222,0.46156345643316926,54
NATOPS,Local IFCM,Majority Vote,54,0.4722222222222222,0.47658517952635604,0.4722222222222222,0.4658041792500879,54
NATOPS,Local IFCM,Min Move,54,0.7222222222222222,0.8000594177064766,0.7222222222222222,0.6936285485981226,54
NATOPS,Local IFCM,Turn Vote,60,0.4861111111111111,0.5183940242763773,0.4861111111111111,0.48893562801608786,60
NATOPS,Local IFCM,Majority Vote,60,0.4861111111111111,0.4782226488108841,0.4861111111111111,0.4786781717366425,60
NATOPS,Local IFCM,Min Move,60,0.7361111111111112,0.7494076099339257,0.7361111111111112,0.7237640120240567,60
NATOPS,FCM,Turn Vote,6,0.18055555555555555,0.2261904761904762,0.18055555555555555,0.11267806267806268,6
NATOPS,FCM,Majority Vote,6,0.2638888888888889,0.4829824561403509,0.2638888888888889,0.250006435006435,6
NATOPS,FCM,Min Move,6,0.3194444444444444,0.31016644174538915,0.3194444444444444,0.2158160203701001,6
NATOPS,FCM,Turn Vote,12,0.2777777777777778,0.2414021164021164,0.2777777777777778,0.2507637099742363,12
NATOPS,FCM,Majority Vote,12,0.25,0.27486824769433466,0.25,0.2285014005602241,12
NATOPS,FCM,Min Move,12,0.3333333333333333,0.27014652014652013,0.3333333333333333,0.2869674185463659,12
NATOPS,FCM,Turn Vote,18,0.2361111111111111,0.21230740585579294,0.2361111111111111,0.21330838048947784,18
NATOPS,FCM,Majority Vote,18,0.2361111111111111,0.274537037037037,0.2361111111111111,0.22488198983297022,18
NATOPS,FCM,Min Move,18,0.375,0.3104819563152897,0.375,0.3299701533034867,18
NATOPS,FCM,Turn Vote,24,0.2777777777777778,0.2618400118400118,0.2777777777777778,0.25537363908880933,24
NATOPS,FCM,Majority Vote,24,0.2638888888888889,0.23410968660968662,0.2638888888888889,0.23714714714714716,24
NATOPS,FCM,Min Move,24,0.2916666666666667,0.2272727272727273,0.2916666666666667,0.24618736383442266,24
NATOPS,FCM,Turn Vote,30,0.2916666666666667,0.2051757639992934,0.2916666666666667,0.2207365704902651,30
NATOPS,FCM,Majority Vote,30,0.2638888888888889,0.1892857142857143,0.2638888888888889,0.2013986013986014,30
NATOPS,FCM,Min Move,30,0.4444444444444444,0.36837143764388347,0.4444444444444444,0.3895837968112718,30
NATOPS,FCM,Turn Vote,36,0.2638888888888889,0.3822612085769981,0.2638888888888889,0.2515167826995784,36
NATOPS,FCM,Majority Vote,36,0.2916666666666667,0.3818118621717693,0.2916666666666667,0.29106237971643983,36
NATOPS,FCM,Min Move,36,0.4722222222222222,0.4190563725490196,0.4722222222222222,0.4032285327924273,36
NATOPS,FCM,Turn Vote,42,0.20833333333333334,0.18738512949039265,0.20833333333333334,0.18164458354211674,42
NATOPS,FCM,Majority Vote,42,0.2361111111111111,0.21598583877995645,0.2361111111111111,0.21682402846195953,42
NATOPS,FCM,Min Move,42,0.4583333333333333,0.3333333333333333,0.4583333333333333,0.37777777777777777,42
NATOPS,FCM,Turn Vote,48,0.375,0.41652637485970817,0.375,0.36040019407986157,48
NATOPS,FCM,Majority Vote,48,0.3611111111111111,0.5349126182459515,0.3611111111111111,0.3658091505917593,48
NATOPS,FCM,Min Move,48,0.4583333333333333,0.3354166666666667,0.4583333333333333,0.37896825396825395,48
NATOPS,FCM,Turn Vote,54,0.375,0.33101158101158096,0.375,0.33788848234668667,54
NATOPS,FCM,Majority Vote,54,0.3472222222222222,0.5163540163540163,0.3472222222222222,0.33986802098257207,54
NATOPS,FCM,Min Move,54,0.5138888888888888,0.5257444005270092,0.5138888888888888,0.43115274854405294,54
NATOPS,FCM,Turn Vote,60,0.3472222222222222,0.37456759973249404,0.3472222222222222,0.3343449155579593,60
NATOPS,FCM,Majority Vote,60,0.3472222222222222,0.5206676576241793,0.3472222222222222,0.34593203093203095,60
NATOPS,FCM,Min Move,60,0.4722222222222222,0.423513986013986,0.4722222222222222,0.43950080515297907,60
NATOPS,KNN,Majority Vote,0,0.5277777777777778,0.5134411884411885,0.5277777777777778,0.5157068240401573,3
NATOPS,KNN,Majority Vote,0,0.5277777777777778,0.5203724652254064,0.5277777777777778,0.517840722495895,4
NATOPS,KNN,Majority Vote,0,0.5,0.4922299922299922,0.5,0.4905860537744596,5
NATOPS,KNN,Majority Vote,0,0.5,0.49684343434343436,0.5,0.49469371208501645,6
NATOPS,KNN,Majority Vote,0,0.5277777777777778,0.5173622673622673,0.5277777777777778,0.5184791483342208,7
NATOPS,KNN,Majority Vote,0,0.5277777777777778,0.527910052910053,0.5277777777777778,0.5239929823263156,8
NATOPS,KNN,Majority Vote,0,0.5277777777777778,0.5271497021497021,0.5277777777777778,0.5243865501111878,9
NATOPS,KNN,Majority Vote,0,0.5138888888888888,0.5133116883116884,0.5138888888888888,0.5091240348486725,10
