Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,n_clusters
RacketSports,Local IFCM,Majority Vote,28,0.5737704918032787,0.6308953341740227,0.5737704918032787,0.5746868954281641,28
RacketSports,Local IFCM,Min Move,28,0.5901639344262295,0.6611827045771116,0.5901639344262295,0.580969728510712,28
RacketSports,Local IFCM,Turn Vote,32,0.7049180327868853,0.7096278948737964,0.7049180327868853,0.6949243379571249,32
RacketSports,Local IFCM,Majority Vote,32,0.6885245901639344,0.7120424930260997,0.6885245901639344,0.6911721099673825,32
RacketSports,Local IFCM,Min Move,32,0.6229508196721312,0.6296870342771982,0.6229508196721312,0.609474600964212,32
RacketSports,Local IFCM,Turn Vote,36,0.5573770491803278,0.5594457455113192,0.5573770491803278,0.5569946346930073,36
RacketSports,Local IFCM,Majority Vote,36,0.5245901639344263,0.5270453590125721,0.5245901639344263,0.5229621254946297,36
RacketSports,Local IFCM,Min Move,36,0.639344262295082,0.6516273607516058,0.639344262295082,0.6322852091656335,36
RacketSports,Local IFCM,Turn Vote,40,0.639344262295082,0.6524353848323494,0.639344262295082,0.6244050766790057,40
RacketSports,Local IFCM,Majority Vote,40,0.6557377049180327,0.670149522608539,0.6557377049180327,0.6547721703723819,40
RacketSports,Local IFCM,Min Move,40,0.6721311475409836,0.6741743882157282,0.6721311475409836,0.6634905719409848,40
RacketSports,FCM,Turn Vote,4,0.19672131147540983,0.19344262295081968,0.19672131147540983,0.1614869726090755,4
RacketSports,FCM,Majority Vote,4,0.18032786885245902,0.10093217614914819,0.18032786885245902,0.12852459016393442,4
RacketSports,FCM,Min Move,4,0.2459016393442623,0.07631430186546072,0.2459016393442623,0.11647972389991372,4
RacketSports,FCM,Turn Vote,8,0.32786885245901637,0.2220612530181726,0.32786885245901637,0.23941960276279006,8
RacketSports,FCM,Majority Vote,8,0.36065573770491804,0.36,0.36065573770491804,0.2823766262328918,8
RacketSports,FCM,Min Move,8,0.36065573770491804,0.43407494145199066,0.36065573770491804,0.33402171598892905,8
RacketSports,FCM,Turn Vote,12,0.5245901639344263,0.5444622237293404,0.5245901639344263,0.5196775984563337,12
RacketSports,FCM,Majority Vote,12,0.47540983606557374,0.4772923366538552,0.47540983606557374,0.4310828300258844,12
RacketSports,FCM,Min Move,12,0.3442622950819672,0.33373059272447797,0.3442622950819672,0.32659037577070366,12
RacketSports,FCM,Turn Vote,16,0.4262295081967213,0.406255888449218,0.4262295081967213,0.3968820390166745,16
RacketSports,FCM,Majority Vote,16,0.4262295081967213,0.4007699950322901,0.4262295081967213,0.3791529289311353,16
RacketSports,FCM,Min Move,16,0.39344262295081966,0.43351879450240105,0.39344262295081966,0.38977412841370634,16
RacketSports,FCM,Turn Vote,20,0.45901639344262296,0.48031554295574996,0.45901639344262296,0.42163878155831486,20
RacketSports,FCM,Majority Vote,20,0.39344262295081966,0.3653949329359165,0.39344262295081966,0.3515096332481006,20
RacketSports,FCM,Min Move,20,0.3770491803278688,0.37447306791569085,0.3770491803278688,0.37466849585194106,20
RacketSports,FCM,Turn Vote,24,0.4426229508196721,0.43445225084569344,0.4426229508196721,0.4100852340592666,24
RacketSports,FCM,Majority Vote,24,0.4098360655737705,0.4690606297163674,0.4098360655737705,0.36394314068981914,24
RacketSports,FCM,Min Move,24,0.4098360655737705,0.49265858873841767,0.4098360655737705,0.3770004947148317,24
RacketSports,FCM,Turn Vote,28,0.3770491803278688,0.33934426229508197,0.3770491803278688,0.3162277277894189,28
RacketSports,FCM,Majority Vote,28,0.3770491803278688,0.44349607982893796,0.3770491803278688,0.32484387197501957,28
RacketSports,FCM,Min Move,28,0.5409836065573771,0.5464104013566987,0.5409836065573771,0.514639349317319,28
RacketSports,FCM,Turn Vote,32,0.39344262295081966,0.3036690085870413,0.39344262295081966,0.3008321725775921,32
RacketSports,FCM,Majority Vote,32,0.4098360655737705,0.46750205298214664,0.4098360655737705,0.30466112062637635,32
RacketSports,FCM,Min Move,32,0.5245901639344263,0.513833161374145,0.5245901639344263,0.5090273903388657,32
RacketSports,FCM,Turn Vote,36,0.45901639344262296,0.632546981207517,0.45901639344262296,0.39729336580422664,36
RacketSports,FCM,Majority Vote,36,0.4098360655737705,0.613208430913349,0.4098360655737705,0.34061930783242256,36
RacketSports,FCM,Min Move,36,0.29508196721311475,0.3475409836065574,0.29508196721311475,0.30720136049317875,36
RacketSports,FCM,Turn Vote,40,0.4426229508196721,0.37931617858532546,0.4426229508196721,0.3708821233411398,40
RacketSports,FCM,Majority Vote,40,0.4262295081967213,0.6247723132969034,0.4262295081967213,0.36520947176684876,40
RacketSports,FCM,Min Move,40,0.5245901639344263,0.5218579234972678,0.5245901639344263,0.49006227703065397,40
RacketSports,KNN,Majority Vote,0,0.8360655737704918,0.842896174863388,0.8360655737704918,0.8266482726361933,3
RacketSports,KNN,Majority Vote,0,0.8032786885245902,0.8160214905634384,0.8032786885245902,0.7967300815417935,4
RacketSports,KNN,Majority Vote,0,0.819672131147541,0.819672131147541,0.819672131147541,0.819672131147541,5
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8619828259172522,0.8524590163934426,0.8512601022493619,6
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8619828259172522,0.8524590163934426,0.8512601022493619,7
RacketSports,KNN,Majority Vote,0,0.8360655737704918,0.8361701858682014,0.8360655737704918,0.8332753329926873,8
RacketSports,KNN,Majority Vote,0,0.8360655737704918,0.8351873536299765,0.8360655737704918,0.833879781420765,9
RacketSports,KNN,Majority Vote,0,0.819672131147541,0.814800018368003,0.819672131147541,0.816336228484517,10
RacketSports,KNN,Majority Vote,0,0.7377049180327869,0.7330751215997117,0.7377049180327869,0.7330250127548631,11
RacketSports,KNN,Majority Vote,0,0.7213114754098361,0.7196901459196541,0.7213114754098361,0.7180501804583206,12
RacketSports,KNN,Majority Vote,0,0.7540983606557377,0.7494552901800529,0.7540983606557377,0.7493677962869597,13
RacketSports,KNN,Majority Vote,0,0.7049180327868853,0.7042935206869633,0.7049180327868853,0.7006566073835717,14
RacketSports,KNN,Majority Vote,0,0.7704918032786885,0.767007683142282,0.7704918032786885,0.7676622920263394,15
RacketSports,Local DISSFCM,Turn Vote,33,0.5081967213114754,0.436247723132969,0.5081967213114754,0.43502399240104156,4,0.01
RacketSports,Local DISSFCM,Majority Vote,31,0.4918032786885246,0.5013661202185792,0.4918032786885246,0.4470424996145742,4,0.01
RacketSports,Local DISSFCM,Min Move,4,0.6229508196721312,0.6265325802452127,0.6229508196721312,0.619535519125683,4,0.01
RacketSports,Local DISSFCM,Turn Vote,29,0.39344262295081966,0.3972748562912497,0.39344262295081966,0.3377049180327869,4,0.1
RacketSports,Local DISSFCM,Majority Vote,27,0.3770491803278688,0.44434035909445746,0.3770491803278688,0.35047981083618995,4,0.1
RacketSports,Local DISSFCM,Min Move,24,0.5573770491803278,0.6692011791774518,0.5573770491803278,0.5332942396164064,4,0.1
RacketSports,Local DISSFCM,Turn Vote,36,0.4918032786885246,0.508413565790615,0.4918032786885246,0.4385713111016424,4,1
RacketSports,Local DISSFCM,Majority Vote,41,0.5081967213114754,0.5350142989487252,0.5081967213114754,0.4618130190792545,4,1
RacketSports,Local DISSFCM,Min Move,4,0.5737704918032787,0.5844134971425232,0.5737704918032787,0.5640704408369756,4,1
RacketSports,Local DISSFCM,Turn Vote,4,0.3114754098360656,0.2342896174863388,0.3114754098360656,0.22386069495646713,4,10
RacketSports,Local DISSFCM,Majority Vote,15,0.3442622950819672,0.31614505712866364,0.3442622950819672,0.27061519478230217,4,10
RacketSports,Local DISSFCM,Min Move,4,0.5409836065573771,0.5315240850438536,0.5409836065573771,0.5356502261405706,4,10
RacketSports,Local DISSFCM,Turn Vote,53,0.5245901639344263,0.5721737279114328,0.5245901639344263,0.5301189328190292,8,0.01
RacketSports,Local DISSFCM,Majority Vote,53,0.5245901639344263,0.6358786212808093,0.5245901639344263,0.5419602371817231,8,0.01
RacketSports,Local DISSFCM,Min Move,21,0.5573770491803278,0.6788171006107361,0.5573770491803278,0.5301726125100001,8,0.01
RacketSports,Local DISSFCM,Turn Vote,46,0.5081967213114754,0.5457411441017999,0.5081967213114754,0.4608792846497765,8,0.1
RacketSports,Local DISSFCM,Majority Vote,46,0.4918032786885246,0.6385065021610403,0.4918032786885246,0.4750992234685073,8,0.1
RacketSports,Local DISSFCM,Min Move,8,0.45901639344262296,0.5077709176069831,0.45901639344262296,0.443294403371549,8,0.1
RacketSports,Local DISSFCM,Turn Vote,45,0.4426229508196721,0.476775956284153,0.4426229508196721,0.43360418151579944,8,1
RacketSports,Local DISSFCM,Majority Vote,45,0.45901639344262296,0.44947145877378436,0.45901639344262296,0.3898414764335123,8,1
RacketSports,Local DISSFCM,Min Move,23,0.36065573770491804,0.5686150879014911,0.36065573770491804,0.3265727657444654,8,1
RacketSports,Local DISSFCM,Turn Vote,8,0.36065573770491804,0.2970938897168406,0.36065573770491804,0.30031091011871114,8,10
RacketSports,Local DISSFCM,Majority Vote,8,0.36065573770491804,0.2970938897168406,0.36065573770491804,0.30031091011871114,8,10
RacketSports,Local DISSFCM,Min Move,14,0.5573770491803278,0.6668823698590739,0.5573770491803278,0.5407949667468743,8,10
RacketSports,Local DISSFCM,Turn Vote,49,0.5737704918032787,0.5895015731081304,0.5737704918032787,0.5641800093237642,12,0.01
RacketSports,Local DISSFCM,Majority Vote,56,0.5573770491803278,0.5797213715246502,0.5573770491803278,0.5577083498323697,12,0.01
RacketSports,Local DISSFCM,Min Move,47,0.5409836065573771,0.4247865067537198,0.5409836065573771,0.4757975188303057,12,0.01
RacketSports,Local DISSFCM,Turn Vote,46,0.4098360655737705,0.4405064900289678,0.4098360655737705,0.3831115983191324,12,0.1
RacketSports,Local DISSFCM,Majority Vote,50,0.4262295081967213,0.5216795610238233,0.4262295081967213,0.42021524338622906,12,0.1
RacketSports,Local DISSFCM,Min Move,18,0.6557377049180327,0.689485014075178,0.6557377049180327,0.6555616571105548,12,0.1
RacketSports,Local DISSFCM,Turn Vote,44,0.5737704918032787,0.6205170592827295,0.5737704918032787,0.5719884244474409,12,1
RacketSports,Local DISSFCM,Majority Vote,44,0.6229508196721312,0.6924928441321885,0.6229508196721312,0.6187299385289539,12,1
RacketSports,Local DISSFCM,Min Move,33,0.6065573770491803,0.7216095380029806,0.6065573770491803,0.5757801694888118,12,1
RacketSports,Local DISSFCM,Turn Vote,26,0.3770491803278688,0.4468474148802018,0.3770491803278688,0.33758019336766965,12,10
RacketSports,Local DISSFCM,Majority Vote,26,0.39344262295081966,0.6385245901639345,0.39344262295081966,0.35837504400667375,12,10
RacketSports,Local DISSFCM,Min Move,15,0.5901639344262295,0.586453839516825,0.5901639344262295,0.5854481709079,12,10
RacketSports,Local IFCM,Turn Vote,4,0.45901639344262296,0.4027502552092716,0.45901639344262296,0.3835708547796853,4
RacketSports,Local IFCM,Majority Vote,4,0.4098360655737705,0.34556631892697465,0.4098360655737705,0.32887613003953564,4
RacketSports,Local IFCM,Min Move,4,0.639344262295082,0.6426544766708702,0.639344262295082,0.6363626287145724,4
RacketSports,Local IFCM,Turn Vote,8,0.4918032786885246,0.5771857923497268,0.4918032786885246,0.4926439680538041,8
RacketSports,Local IFCM,Majority Vote,8,0.47540983606557374,0.567780580075662,0.47540983606557374,0.4741221134663758,8
RacketSports,Local IFCM,Min Move,8,0.6229508196721312,0.6547018555215277,0.6229508196721312,0.6112230477267221,8
RacketSports,Local IFCM,Turn Vote,12,0.47540983606557374,0.5353204172876304,0.47540983606557374,0.46215496960012536,12
RacketSports,Local IFCM,Majority Vote,12,0.4918032786885246,0.6595628415300546,0.4918032786885246,0.48740655069192046,12
RacketSports,Local IFCM,Min Move,12,0.639344262295082,0.6653052153483561,0.639344262295082,0.609080077242286,12
RacketSports,Local IFCM,Turn Vote,16,0.47540983606557374,0.49914129586260736,0.47540983606557374,0.47643343905638985,16
RacketSports,Local IFCM,Majority Vote,16,0.5573770491803278,0.6236727935088591,0.5573770491803278,0.5687663429840102,16
RacketSports,Local IFCM,Min Move,16,0.6557377049180327,0.6529817794244531,0.6557377049180327,0.6463638523510227,16
RacketSports,Local IFCM,Turn Vote,20,0.5901639344262295,0.6138524590163934,0.5901639344262295,0.5756042410621958,20
RacketSports,Local IFCM,Majority Vote,20,0.6065573770491803,0.6190542244640606,0.6065573770491803,0.585256738980344,20
RacketSports,Local IFCM,Min Move,20,0.7049180327868853,0.7452771272443404,0.7049180327868853,0.6949669255104974,20
RacketSports,Local IFCM,Turn Vote,24,0.5901639344262295,0.6549570647931303,0.5901639344262295,0.5729286663712893,24
RacketSports,Local IFCM,Majority Vote,24,0.5901639344262295,0.7194899817850636,0.5901639344262295,0.5870508362311642,24
RacketSports,Local IFCM,Min Move,24,0.6229508196721312,0.618743565375782,0.6229508196721312,0.6062313169970108,24
RacketSports,Local IFCM,Turn Vote,28,0.5573770491803278,0.5591725214676034,0.5573770491803278,0.5551048005409059,28
RacketSports,Local IFCM,Majority Vote,28,0.639344262295082,0.6481161921196433,0.639344262295082,0.6419942381369574,28
RacketSports,Local IFCM,Min Move,28,0.6065573770491803,0.6977049180327869,0.6065573770491803,0.5795145507688397,28
RacketSports,Local IFCM,Turn Vote,32,0.5737704918032787,0.6281811085089772,0.5737704918032787,0.5518797861522098,32
RacketSports,Local IFCM,Majority Vote,32,0.6065573770491803,0.69018911296737,0.6065573770491803,0.5921822439855227,32
RacketSports,Local IFCM,Min Move,32,0.5409836065573771,0.4685832411903274,0.5409836065573771,0.4910226385636222,32
RacketSports,Local IFCM,Turn Vote,36,0.6229508196721312,0.6203486859224565,0.6229508196721312,0.6179604628736741,36
RacketSports,Local IFCM,Majority Vote,36,0.6721311475409836,0.6958534233365478,0.6721311475409836,0.6786296937401713,36
RacketSports,Local IFCM,Min Move,36,0.6885245901639344,0.7378373266078184,0.6885245901639344,0.6885358274990657,36
RacketSports,Local IFCM,Turn Vote,40,0.36065573770491804,0.41092896174863386,0.36065573770491804,0.37269487461932227,40
RacketSports,Local IFCM,Majority Vote,40,0.3770491803278688,0.4423558696430193,0.3770491803278688,0.3932178932178933,40
RacketSports,Local IFCM,Min Move,40,0.6557377049180327,0.6940541243819933,0.6557377049180327,0.6568037555501393,40
RacketSports,FCM,Turn Vote,4,0.32786885245901637,0.16794914687186352,0.32786885245901637,0.2059491768324653,4
RacketSports,FCM,Majority Vote,4,0.32786885245901637,0.17704918032786884,0.32786885245901637,0.20593234278195077,4
RacketSports,FCM,Min Move,4,0.29508196721311475,0.24730679156908664,0.29508196721311475,0.18626752197671653,4
RacketSports,FCM,Turn Vote,8,0.29508196721311475,0.08852459016393442,0.29508196721311475,0.13619167717528374,8
RacketSports,FCM,Majority Vote,8,0.29508196721311475,0.08707336737436172,0.29508196721311475,0.13446773189458397,8
RacketSports,FCM,Min Move,8,0.29508196721311475,0.5137538205056961,0.29508196721311475,0.1729586260733802,8
RacketSports,FCM,Turn Vote,12,0.4098360655737705,0.4943253467843632,0.4098360655737705,0.3592505854800937,12
RacketSports,FCM,Majority Vote,12,0.4098360655737705,0.48797814207650275,0.4098360655737705,0.34783619197514376,12
RacketSports,FCM,Min Move,12,0.4262295081967213,0.4148171500630517,0.4262295081967213,0.4066282412954633,12
RacketSports,FCM,Turn Vote,16,0.5081967213114754,0.5176353700943864,0.5081967213114754,0.4762819025114107,16
RacketSports,FCM,Majority Vote,16,0.45901639344262296,0.5014017581373248,0.45901639344262296,0.4287328443548309,16
RacketSports,FCM,Min Move,16,0.4918032786885246,0.4908575031525851,0.4918032786885246,0.48581605548362783,16
RacketSports,FCM,Turn Vote,20,0.5081967213114754,0.587365457857261,0.5081967213114754,0.49843903643990095,20
RacketSports,FCM,Majority Vote,20,0.5409836065573771,0.5639730339748158,0.5409836065573771,0.5344879352793428,20
RacketSports,FCM,Min Move,20,0.4918032786885246,0.47921586610111194,0.4918032786885246,0.47404371584699456,20
RacketSports,FCM,Turn Vote,24,0.5081967213114754,0.5772746058184823,0.5081967213114754,0.5002568986813275,24
RacketSports,FCM,Majority Vote,24,0.5245901639344263,0.5439062384096136,0.5245901639344263,0.5076476586398934,24
RacketSports,FCM,Min Move,24,0.5409836065573771,0.5486835568802783,0.5409836065573771,0.5368047306037328,24
RacketSports,FCM,Turn Vote,28,0.5081967213114754,0.6175644028103044,0.5081967213114754,0.49460557657278964,28
RacketSports,FCM,Majority Vote,28,0.5245901639344263,0.6237389659520807,0.5245901639344263,0.5096477359637005,28
RacketSports,FCM,Min Move,28,0.5409836065573771,0.5290338077223322,0.5409836065573771,0.530512453366841,28
RacketSports,FCM,Turn Vote,32,0.4426229508196721,0.4833029751062538,0.4426229508196721,0.4291803278688525,32
RacketSports,FCM,Majority Vote,32,0.5409836065573771,0.5610708280790249,0.5409836065573771,0.5199607271428996,32
RacketSports,FCM,Min Move,32,0.5409836065573771,0.5395357165011533,0.5409836065573771,0.5358881555602868,32
RacketSports,FCM,Turn Vote,36,0.5081967213114754,0.5045473652031028,0.5081967213114754,0.5014571948998179,36
RacketSports,FCM,Majority Vote,36,0.6065573770491803,0.602933871014874,0.6065573770491803,0.5998310978638847,36
RacketSports,FCM,Min Move,36,0.5737704918032787,0.5885102099511073,0.5737704918032787,0.5574103624146765,36
RacketSports,FCM,Turn Vote,40,0.4918032786885246,0.531544957774466,0.4918032786885246,0.472424015143398,40
RacketSports,FCM,Majority Vote,40,0.4918032786885246,0.6112507378001181,0.4918032786885246,0.4736831508201384,40
RacketSports,FCM,Min Move,40,0.5737704918032787,0.5763299280022621,0.5737704918032787,0.5647257236394637,40
RacketSports,KNN,Majority Vote,0,0.8852459016393442,0.9071632216678547,0.8852459016393442,0.8796596233301552,3
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8633551686295806,0.8524590163934426,0.8393867076413369,4
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.869568045797554,0.8524590163934426,0.841474542458149,5
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.869568045797554,0.8524590163934426,0.841474542458149,6
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8764298724954462,0.8524590163934426,0.8438124285169653,7
RacketSports,KNN,Majority Vote,0,0.8688524590163934,0.9021545667447307,0.8688524590163934,0.856638567656486,8
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.869568045797554,0.8524590163934426,0.841474542458149,9
RacketSports,KNN,Majority Vote,0,0.8688524590163934,0.8877049180327868,0.8688524590163934,0.863087731940191,10
RacketSports,KNN,Majority Vote,0,0.9016393442622951,0.9262295081967213,0.9016393442622951,0.8973157989551432,11
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.9016393442622951,0.8524590163934426,0.8383464005702067,12
RacketSports,KNN,Majority Vote,0,0.8360655737704918,0.8491803278688524,0.8360655737704918,0.8288596649252388,13
RacketSports,KNN,Majority Vote,0,0.8852459016393442,0.8938684266553119,0.8852459016393442,0.8798421372191862,14
RacketSports,KNN,Majority Vote,0,0.8524590163934426,0.8625024298580963,0.8524590163934426,0.8477942156470746,15
RacketSports,Local DISSFCM,Turn Vote,42,0.47540983606557374,0.5309053651266766,0.47540983606557374,0.45021733495090266,4,0.01
RacketSports,Local DISSFCM,Majority Vote,48,0.5573770491803278,0.6236808920156635,0.5573770491803278,0.5645163579589809,4,0.01
RacketSports,Local DISSFCM,Min Move,42,0.5901639344262295,0.6492666091458154,0.5901639344262295,0.5565615098498417,4,0.01
RacketSports,Local DISSFCM,Turn Vote,51,0.5901639344262295,0.580327868852459,0.5901639344262295,0.5470174955227993,4,0.1
RacketSports,Local DISSFCM,Majority Vote,55,0.6885245901639344,0.7281097731260916,0.6885245901639344,0.6857579708564532,4,0.1
RacketSports,Local DISSFCM,Min Move,4,0.5737704918032787,0.5809098445245224,0.5737704918032787,0.5621673408558654,4,0.1
RacketSports,Local DISSFCM,Turn Vote,34,0.5573770491803278,0.5817658901351741,0.5573770491803278,0.5644947392330819,4,1
RacketSports,Local DISSFCM,Majority Vote,34,0.5573770491803278,0.6665752403457321,0.5573770491803278,0.5449689312915016,4,1
RacketSports,Local DISSFCM,Min Move,4,0.5901639344262295,0.6003189792663477,0.5901639344262295,0.582627943001035,4,1
RacketSports,Local DISSFCM,Turn Vote,15,0.3442622950819672,0.5175644028103045,0.3442622950819672,0.2474659809278903,4,10
RacketSports,Local DISSFCM,Majority Vote,15,0.3442622950819672,0.253899652260308,0.3442622950819672,0.23038316178347043,4,10
RacketSports,Local DISSFCM,Min Move,4,0.6065573770491803,0.6267879661322285,0.6065573770491803,0.6081545707913213,4,10
RacketSports,Local DISSFCM,Turn Vote,52,0.7213114754098361,0.7221104835376773,0.7213114754098361,0.704330454198249,8,0.01
RacketSports,Local DISSFCM,Majority Vote,52,0.7213114754098361,0.7598004276550249,0.7213114754098361,0.7282280560969084,8,0.01
RacketSports,Local DISSFCM,Min Move,32,0.5245901639344263,0.5868994393584557,0.5245901639344263,0.5068831587828345,8,0.01
RacketSports,Local DISSFCM,Turn Vote,43,0.6557377049180327,0.7616911130284728,0.6557377049180327,0.6165818144791774,8,0.1
RacketSports,Local DISSFCM,Majority Vote,42,0.6721311475409836,0.7399022145527755,0.6721311475409836,0.6240455312891454,8,0.1
RacketSports,Local DISSFCM,Min Move,14,0.5737704918032787,0.45416963649322883,0.5737704918032787,0.493845235113945,8,0.1
RacketSports,Local DISSFCM,Turn Vote,47,0.6721311475409836,0.7204733144336251,0.6721311475409836,0.6668348045397224,8,1
RacketSports,Local DISSFCM,Majority Vote,47,0.6229508196721312,0.6948121372568985,0.6229508196721312,0.6172376717329262,8,1
RacketSports,Local DISSFCM,Min Move,47,0.5081967213114754,0.4765339578454333,0.5081967213114754,0.37338277765125893,8,1
RacketSports,Local DISSFCM,Turn Vote,21,0.45901639344262296,0.4583871501904289,0.45901639344262296,0.3827081476871432,8,10
RacketSports,Local DISSFCM,Majority Vote,22,0.4426229508196721,0.5016309802609568,0.4426229508196721,0.37321003222642574,8,10
RacketSports,Local DISSFCM,Min Move,13,0.5081967213114754,0.4899227893188204,0.5081967213114754,0.49758714541077453,8,10
RacketSports,Local DISSFCM,Turn Vote,57,0.639344262295082,0.682751247327156,0.639344262295082,0.6229126065191639,12,0.01
RacketSports,Local DISSFCM,Majority Vote,54,0.6557377049180327,0.7198605887130477,0.6557377049180327,0.6640318089144525,12,0.01
RacketSports,Local DISSFCM,Min Move,12,0.6065573770491803,0.6141295862607338,0.6065573770491803,0.6082658747915226,12,0.01
RacketSports,Local DISSFCM,Turn Vote,58,0.7049180327868853,0.7485738305410436,0.7049180327868853,0.6957171547335481,12,0.1
RacketSports,Local DISSFCM,Majority Vote,55,0.6885245901639344,0.7402185792349726,0.6885245901639344,0.6952779362563274,12,0.1
RacketSports,Local DISSFCM,Min Move,18,0.5901639344262295,0.6866510538641686,0.5901639344262295,0.6063516293887303,12,0.1
RacketSports,Local DISSFCM,Turn Vote,43,0.4918032786885246,0.5004644808743169,0.4918032786885246,0.46967311790631955,12,1
RacketSports,Local DISSFCM,Majority Vote,43,0.5081967213114754,0.5508355112061455,0.5081967213114754,0.5141172241371064,12,1
RacketSports,Local DISSFCM,Min Move,13,0.5409836065573771,0.5519422665716323,0.5409836065573771,0.5370423259267721,12,1
RacketSports,Local DISSFCM,Turn Vote,25,0.5737704918032787,0.6505570931800441,0.5737704918032787,0.5494837898041989,12,10
RacketSports,Local DISSFCM,Majority Vote,25,0.5737704918032787,0.7257772426020916,0.5737704918032787,0.5508324980642342,12,10
RacketSports,Local DISSFCM,Min Move,12,0.5409836065573771,0.5623861566484518,0.5409836065573771,0.5392123814254961,12,10
RacketSports,Local IFCM,Turn Vote,4,0.3770491803278688,0.3902282224365156,0.3770491803278688,0.3315994409533464,4
RacketSports,Local IFCM,Majority Vote,4,0.39344262295081966,0.44735688612255636,0.39344262295081966,0.3636549701847952,4
RacketSports,Local IFCM,Min Move,4,0.6557377049180327,0.6590531294485007,0.6557377049180327,0.6532936161257246,4
RacketSports,Local IFCM,Turn Vote,8,0.5573770491803278,0.6024358908474229,0.5573770491803278,0.5346774602852359,8
RacketSports,Local IFCM,Majority Vote,8,0.5737704918032787,0.6397168405365127,0.5737704918032787,0.5544686071149771,8
RacketSports,Local IFCM,Min Move,8,0.5901639344262295,0.6245603576751118,0.5901639344262295,0.5806225054387858,8
RacketSports,Local IFCM,Turn Vote,12,0.6065573770491803,0.6408766928011405,0.6065573770491803,0.5953293068737417,12
RacketSports,Local IFCM,Majority Vote,12,0.5737704918032787,0.6324961434883782,0.5737704918032787,0.5730284462791461,12
RacketSports,Local IFCM,Min Move,12,0.639344262295082,0.6721311475409836,0.639344262295082,0.643658326143227,12
RacketSports,Local IFCM,Turn Vote,16,0.5409836065573771,0.6619828259172522,0.5409836065573771,0.5469569257317316,16
RacketSports,Local IFCM,Majority Vote,16,0.5409836065573771,0.586082793773247,0.5409836065573771,0.539592030682551,16
RacketSports,Local IFCM,Min Move,16,0.6229508196721312,0.6735623211033046,0.6229508196721312,0.6188524590163934,16
RacketSports,Local IFCM,Turn Vote,20,0.5737704918032787,0.6701578627808136,0.5737704918032787,0.5600864150463846,20
RacketSports,Local IFCM,Majority Vote,20,0.6065573770491803,0.6075031525851198,0.6065573770491803,0.5866978922716628,20
RacketSports,Local IFCM,Min Move,20,0.6557377049180327,0.7031583170927433,0.6557377049180327,0.6222414347310433,20
RacketSports,Local IFCM,Turn Vote,24,0.7377049180327869,0.7404371584699454,0.7377049180327869,0.7256286518581601,24
RacketSports,Local IFCM,Majority Vote,24,0.7213114754098361,0.7615499254843516,0.7213114754098361,0.7234292885716527,24
RacketSports,Local IFCM,Min Move,24,0.6065573770491803,0.629344262295082,0.6065573770491803,0.6071055753959873,24
RacketSports,Local IFCM,Turn Vote,28,0.6721311475409836,0.6960755091902634,0.6721311475409836,0.6593258760584935,28
RacketSports,Local IFCM,Majority Vote,28,0.6885245901639344,0.6971476424909914,0.6885245901639344,0.6853905634215111,28
RacketSports,Local IFCM,Min Move,28,0.5737704918032787,0.6246922476430673,0.5737704918032787,0.5718066285618575,28
RacketSports,Local IFCM,Turn Vote,32,0.5901639344262295,0.593286773228914,0.5901639344262295,0.5776948582821229,32
RacketSports,Local IFCM,Majority Vote,32,0.6721311475409836,0.673202614379085,0.6721311475409836,0.6624879459980715,32
RacketSports,Local IFCM,Min Move,32,0.7049180327868853,0.7273224043715847,0.7049180327868853,0.7008874233393121,32
RacketSports,Local IFCM,Turn Vote,36,0.7377049180327869,0.7382253447827218,0.7377049180327869,0.7315573770491803,36
RacketSports,Local IFCM,Majority Vote,36,0.7540983606557377,0.8015973097940311,0.7540983606557377,0.7619433012208862,36
RacketSports,Local IFCM,Min Move,36,0.6229508196721312,0.6442140790742527,0.6229508196721312,0.6315133011940605,36
RacketSports,Local IFCM,Turn Vote,40,0.6229508196721312,0.6577123695976156,0.6229508196721312,0.6321203200866196,40
RacketSports,Local IFCM,Majority Vote,40,0.5901639344262295,0.6103629976580797,0.5901639344262295,0.5961557908327435,40
RacketSports,Local IFCM,Min Move,40,0.639344262295082,0.7436661698956781,0.639344262295082,0.6500196435586985,40
RacketSports,FCM,Turn Vote,4,0.29508196721311475,0.1366120218579235,0.29508196721311475,0.1631892697466468,4
RacketSports,FCM,Majority Vote,4,0.3114754098360656,0.15875754961173424,0.3114754098360656,0.1678688524590164,4
RacketSports,FCM,Min Move,4,0.26229508196721313,0.21196433707218867,0.26229508196721313,0.1542575995753629,4
RacketSports,FCM,Turn Vote,8,0.3114754098360656,0.35329970575872216,0.3114754098360656,0.19761549925484354,8
RacketSports,FCM,Majority Vote,8,0.2786885245901639,0.08800690250215704,0.2786885245901639,0.13377049180327866,8
