Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,param1,param2
NATOPS,FCM,Turn Vote,48,0.3055555555555556,0.3813949938949938,0.3055555555555556,0.3302797202797203,36,
NATOPS,FCM,Majority Vote,48,0.2916666666666667,0.41198830409356724,0.2916666666666667,0.32003973958433163,36,
NATOPS,FCM,Min Move,12,0.4722222222222222,0.41133040935672516,0.4722222222222222,0.39720942140296983,12,
NATOPS,KNN,Majority Vote,0,0.4722222222222222,0.5015363721246074,0.4722222222222222,0.4783787443510214,13,
NATOPS,Local DISSFCM,Turn Vote,17,0.4305555555555556,0.4084642955610697,0.4305555555555556,0.37101144333702474,12,1
NATOPS,Local DISSFCM,Majority Vote,17,0.4722222222222222,0.454581380387832,0.4722222222222222,0.40759157926736583,12,1
NATOPS,Local DISSFCM,Min Move,32,0.6805555555555556,0.7179712100764731,0.6805555555555556,0.6620710584657453,6,0.1
NATOPS,Local IFCM,Turn Vote,48,0.4444444444444444,0.41727716727716724,0.4444444444444444,0.41617388459493726,48,
NATOPS,Local IFCM,Majority Vote,48,0.3611111111111111,0.3219088319088319,0.3611111111111111,0.3183451308451309,48,
NATOPS,Local IFCM,Min Move,48,0.5555555555555556,0.6022727272727273,0.5555555555555556,0.5256446743457108,48,
NATOPS,FCM,Turn Vote,48,0.3055555555555556,0.30950126262626265,0.3055555555555556,0.23181393769629066,30,
NATOPS,FCM,Majority Vote,48,0.2638888888888889,0.3251443001443001,0.2638888888888889,0.23264712340799298,30,
NATOPS,FCM,Min Move,42,0.4722222222222222,0.3472222222222222,0.4722222222222222,0.3888888888888889,42,
NATOPS,KNN,Majority Vote,0,0.4861111111111111,0.48378357753357754,0.4861111111111111,0.47461152882205515,3,
NATOPS,Local DISSFCM,Turn Vote,39,0.3194444444444444,0.295591542959964,0.3194444444444444,0.3020797840152679,12,0.1
NATOPS,Local DISSFCM,Majority Vote,47,0.4166666666666667,0.41736111111111107,0.4166666666666667,0.4117724867724868,18,0.1
NATOPS,Local DISSFCM,Min Move,18,0.7083333333333334,0.7136752136752137,0.7083333333333334,0.7105314009661836,18,10
NATOPS,Local IFCM,Turn Vote,48,0.4305555555555556,0.4266483516483517,0.4305555555555556,0.41788623141564313,48,
NATOPS,Local IFCM,Majority Vote,48,0.4444444444444444,0.44206349206349205,0.4444444444444444,0.4354010187343521,48,
NATOPS,Local IFCM,Min Move,24,0.6805555555555556,0.7952898550724637,0.6805555555555556,0.6284516953634601,24,
