Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,param1,param2
UWaveGestureLibrary,Local DISSFCM,Majority Vote,11,0.13636363636363635,0.01888111888111888,0.13636363636363635,0.033169533169533166,8,1
UWaveGestureLibrary,Local DISSFCM,Min Move,8,0.13636363636363635,0.018595041322314047,0.13636363636363635,0.03272727272727273,8,1
UWaveGestureLibrary,Local DISSFCM,Turn Vote,8,0.13636363636363635,0.12151515151515152,0.13636363636363635,0.11264319101309697,8,10
UWaveGestureLibrary,Local DISSFCM,Majority Vote,10,0.13636363636363635,0.01888111888111888,0.13636363636363635,0.033169533169533166,8,10
UWaveGestureLibrary,Local DISSFCM,Min Move,8,0.12121212121212122,0.014692378328741965,0.12121212121212122,0.026208026208026217,8,10
UWaveGestureLibrary,Local DISSFCM,Turn Vote,57,0.5151515151515151,0.6188839868265705,0.5151515151515151,0.4704210003322409,16,0.01
UWaveGestureLibrary,Local DISSFCM,Majority Vote,54,0.48484848484848486,0.5400367309458218,0.48484848484848486,0.4597602359750697,16,0.01
UWaveGestureLibrary,Local DISSFCM,Min Move,65,0.42424242424242425,0.4736926175428849,0.42424242424242425,0.40702812339175976,16,0.01
UWaveGestureLibrary,Local DISSFCM,Turn Vote,36,0.3333333333333333,0.35661136249371544,0.3333333333333333,0.253919008734168,16,0.1
UWaveGestureLibrary,Local DISSFCM,Majority Vote,36,0.3333333333333333,0.36480095068330365,0.3333333333333333,0.254416896235078,16,0.1
UWaveGestureLibrary,Local DISSFCM,Min Move,45,0.3333333333333333,0.31493506493506496,0.3333333333333333,0.2304299360326525,16,0.1
UWaveGestureLibrary,Local DISSFCM,Turn Vote,32,0.3333333333333333,0.31660994976503,0.3333333333333333,0.24409220409220406,16,1
UWaveGestureLibrary,Local DISSFCM,Majority Vote,16,0.2727272727272727,0.17443760386344118,0.2727272727272727,0.18065557630775023,16,1
UWaveGestureLibrary,Local DISSFCM,Min Move,28,0.3484848484848485,0.32126156671611217,0.3484848484848485,0.2908075975061621,16,1
UWaveGestureLibrary,Local DISSFCM,Turn Vote,18,0.3181818181818182,0.31507280598189685,0.3181818181818182,0.25497835497835497,16,10
UWaveGestureLibrary,Local DISSFCM,Majority Vote,18,0.2878787878787879,0.1927062836153745,0.2878787878787879,0.20487734487734485,16,10
UWaveGestureLibrary,Local DISSFCM,Min Move,18,0.3939393939393939,0.38595293595293595,0.3939393939393939,0.3656676063093176,16,10
UWaveGestureLibrary,Local DISSFCM,Turn Vote,68,0.4090909090909091,0.385631779172449,0.4090909090909091,0.361053596848618,24,0.01
UWaveGestureLibrary,Local DISSFCM,Majority Vote,51,0.3939393939393939,0.34184102934102933,0.3939393939393939,0.343997654158082,24,0.01
UWaveGestureLibrary,Local DISSFCM,Min Move,68,0.5454545454545454,0.5987734487734487,0.5454545454545454,0.5398804260873226,24,0.01
UWaveGestureLibrary,Local DISSFCM,Turn Vote,34,0.4696969696969697,0.5464654181231721,0.4696969696969697,0.4230926613701733,24,0.1
UWaveGestureLibrary,Local DISSFCM,Majority Vote,34,0.4090909090909091,0.44865038343299213,0.4090909090909091,0.36457026213042254,24,0.1
UWaveGestureLibrary,Local DISSFCM,Min Move,34,0.36363636363636365,0.36427587563951197,0.36363636363636365,0.3434050930462414,24,0.1
UWaveGestureLibrary,Local DISSFCM,Turn Vote,33,0.3939393939393939,0.5002744839701361,0.3939393939393939,0.3577786610044674,24,1
UWaveGestureLibrary,Local DISSFCM,Majority Vote,33,0.3939393939393939,0.47952564864329567,0.3939393939393939,0.35454783365533876,24,1
UWaveGestureLibrary,Local DISSFCM,Min Move,33,0.4090909090909091,0.4929172679172679,0.4090909090909091,0.4193280149801889,24,1
UWaveGestureLibrary,Local DISSFCM,Turn Vote,24,0.4090909090909091,0.32582100913440626,0.4090909090909091,0.3300646645331887,24,10
UWaveGestureLibrary,Local DISSFCM,Majority Vote,24,0.3787878787878788,0.38230625583566763,0.3787878787878788,0.310163706025775,24,10
UWaveGestureLibrary,Local DISSFCM,Min Move,24,0.5,0.5246669996669996,0.5,0.4819508993422037,24,10
UWaveGestureLibrary,Local IFCM,Turn Vote,8,0.18181818181818182,0.14079005154520027,0.18181818181818182,0.14589520395972008,8,
UWaveGestureLibrary,Local IFCM,Majority Vote,8,0.21212121212121213,0.23209876543209879,0.21212121212121213,0.1816607634789453,8,
UWaveGestureLibrary,Local IFCM,Min Move,8,0.2727272727272727,0.2792186571598336,0.2727272727272727,0.264179350061703,8,
UWaveGestureLibrary,Local IFCM,Turn Vote,16,0.2878787878787879,0.47225501770956313,0.2878787878787879,0.27872666054484235,16,
UWaveGestureLibrary,Local IFCM,Majority Vote,16,0.25757575757575757,0.34253968253968253,0.25757575757575757,0.23077297034516284,16,
